"","County.Number","county","city","County_FIPS","State_FIPS","fiscal_year","quarter_ending","number_of_returns","taxable_sales","Quarter.Ending"
"317",40,"Hamilton","Stratford","079","19",2012,"2011-09-30",34,1618881,2011-09-30
"318",40,"Hamilton","Ellsworth","079","19",2012,"2011-09-30",23,1083808,2011-09-30
"319",40,"Hamilton","Williams","079","19",2012,"2011-09-30",21,973489,2011-09-30
"320",40,"Hamilton","Stanhope","079","19",2012,"2011-09-30",16,509439,2011-09-30
"321",40,"Hamilton","Blairsburg","079","19",2012,"2011-09-30",10,222550,2011-09-30
"322",40,"Hamilton","Kamrar","079","19",2012,"2011-09-30",10,241859,2011-09-30
"323",40,"Hamilton","Other","079","19",2012,"2011-09-30",15,286873,2011-09-30
"324",41,"Hancock","Garner","081","19",2012,"2011-09-30",148,11971466,2011-09-30
"325",41,"Hancock","Britt","081","19",2012,"2011-09-30",102,3520626,2011-09-30
"326",41,"Hancock","Forest City","081","19",2012,"2011-09-30",37,3879497,2011-09-30
"327",41,"Hancock","Kanawha","081","19",2012,"2011-09-30",36,1286689,2011-09-30
"328",41,"Hancock","Klemme","081","19",2012,"2011-09-30",17,278122,2011-09-30
"329",41,"Hancock","Woden","081","19",2012,"2011-09-30",14,94717,2011-09-30
"330",41,"Hancock","Corwith","081","19",2012,"2011-09-30",13,278990,2011-09-30
"331",41,"Hancock","Other","081","19",2012,"2011-09-30",20,503648,2011-09-30
"332",42,"Hardin","Iowa Falls","083","19",2012,"2011-09-30",252,22317679,2011-09-30
"333",42,"Hardin","Eldora","083","19",2012,"2011-09-30",119,4673349,2011-09-30
"334",42,"Hardin","Ackley","083","19",2012,"2011-09-30",69,1996758,2011-09-30
"335",42,"Hardin","Alden","083","19",2012,"2011-09-30",50,2165174,2011-09-30
"336",42,"Hardin","Hubbard","083","19",2012,"2011-09-30",36,3005297,2011-09-30
"337",42,"Hardin","Radcliffe","083","19",2012,"2011-09-30",25,1228640,2011-09-30
"338",42,"Hardin","Union","083","19",2012,"2011-09-30",23,1365387,2011-09-30
"339",42,"Hardin","Steamboat Rock","083","19",2012,"2011-09-30",17,228510,2011-09-30
"340",42,"Hardin","New Providence","083","19",2012,"2011-09-30",14,159031,2011-09-30
"341",42,"Hardin","Other","083","19",2012,"2011-09-30",26,810926,2011-09-30
"342",43,"Harrison","Missouri Valley","085","19",2012,"2011-09-30",130,8141279,2011-09-30
"343",43,"Harrison","Woodbine","085","19",2012,"2011-09-30",78,2640856,2011-09-30
"344",43,"Harrison","Logan","085","19",2012,"2011-09-30",70,1838656,2011-09-30
"345",43,"Harrison","Dunlap","085","19",2012,"2011-09-30",62,2973569,2011-09-30
"346",43,"Harrison","Mondamin","085","19",2012,"2011-09-30",19,375729,2011-09-30
"347",43,"Harrison","Modale","085","19",2012,"2011-09-30",14,171261,2011-09-30
"348",43,"Harrison","Persia","085","19",2012,"2011-09-30",14,105509,2011-09-30
"349",43,"Harrison","Pisgah","085","19",2012,"2011-09-30",13,202107,2011-09-30
"350",43,"Harrison","Other","085","19",2012,"2011-09-30",21,192656,2011-09-30
"351",44,"Henry","Mount Pleasant","087","19",2012,"2011-09-30",357,34652135,2011-09-30
"352",44,"Henry","New London","087","19",2012,"2011-09-30",65,2055470,2011-09-30
"353",44,"Henry","Wayland","087","19",2012,"2011-09-30",48,1326689,2011-09-30
"354",44,"Henry","Winfield","087","19",2012,"2011-09-30",38,1723270,2011-09-30
"355",44,"Henry","Salem","087","19",2012,"2011-09-30",23,596202,2011-09-30
"356",44,"Henry","Olds","087","19",2012,"2011-09-30",12,285434,2011-09-30
"357",44,"Henry","Mount Union","087","19",2012,"2011-09-30",11,404623,2011-09-30
"358",44,"Henry","Other","087","19",2012,"2011-09-30",20,771283,2011-09-30
"359",45,"Howard","Cresco","089","19",2012,"2011-09-30",196,12497120,2011-09-30
"360",45,"Howard","Elma","089","19",2012,"2011-09-30",45,1522111,2011-09-30
"361",45,"Howard","Lime Springs","089","19",2012,"2011-09-30",37,558252,2011-09-30
"362",45,"Howard","Riceville","089","19",2012,"2011-09-30",24,1113015,2011-09-30
"363",45,"Howard","Protivin","089","19",2012,"2011-09-30",19,550076,2011-09-30
"364",45,"Howard","Chester","089","19",2012,"2011-09-30",14,141955,2011-09-30
"365",45,"Howard","Other","089","19",2012,"2011-09-30",9,432017,2011-09-30
"366",46,"Humboldt","Humboldt","091","19",2012,"2011-09-30",229,16372597,2011-09-30
"367",46,"Humboldt","Livermore","091","19",2012,"2011-09-30",25,320191,2011-09-30
"368",46,"Humboldt","Dakota City","091","19",2012,"2011-09-30",22,634791,2011-09-30
"369",46,"Humboldt","Renwick","091","19",2012,"2011-09-30",18,302151,2011-09-30
"370",46,"Humboldt","Gilmore City","091","19",2012,"2011-09-30",17,343881,2011-09-30
"371",46,"Humboldt","Ottosen","091","19",2012,"2011-09-30",11,214046,2011-09-30
"372",46,"Humboldt","Other","091","19",2012,"2011-09-30",47,1126301,2011-09-30
"373",47,"Ida","Ida Grove","093","19",2012,"2011-09-30",130,6814438,2011-09-30
"374",47,"Ida","Holstein","093","19",2012,"2011-09-30",64,2312643,2011-09-30
"375",47,"Ida","Battle Creek","093","19",2012,"2011-09-30",27,764905,2011-09-30
"376",47,"Ida","Galva","093","19",2012,"2011-09-30",15,232650,2011-09-30
"377",47,"Ida","Arthur","093","19",2012,"2011-09-30",10,238246,2011-09-30
"378",47,"Ida","Other","093","19",2012,"2011-09-30",6,74288,2011-09-30
"379",48,"Iowa","Williamsburg","095","19",2012,"2011-09-30",221,32441728,2011-09-30
"380",48,"Iowa","Marengo","095","19",2012,"2011-09-30",105,4825593,2011-09-30
"381",48,"Iowa","Victor","095","19",2012,"2011-09-30",51,1914039,2011-09-30
"382",48,"Iowa","North English","095","19",2012,"2011-09-30",39,1511336,2011-09-30
"383",48,"Iowa","Amana","095","19",2012,"2011-09-30",23,326877,2011-09-30
"384",48,"Iowa","Ladora","095","19",2012,"2011-09-30",17,162560,2011-09-30
"385",48,"Iowa","Parnell","095","19",2012,"2011-09-30",15,155097,2011-09-30
"386",48,"Iowa","Other","095","19",2012,"2011-09-30",160,10357184,2011-09-30
"387",49,"Jackson","Maquoketa","097","19",2012,"2011-09-30",265,19533558,2011-09-30
"388",49,"Jackson","Bellevue","097","19",2012,"2011-09-30",140,4758957,2011-09-30
"389",49,"Jackson","Preston","097","19",2012,"2011-09-30",63,2939556,2011-09-30
"390",49,"Jackson","Sabula","097","19",2012,"2011-09-30",33,559350,2011-09-30
"391",49,"Jackson","Lamotte","097","19",2012,"2011-09-30",28,488856,2011-09-30
"392",49,"Jackson","Miles","097","19",2012,"2011-09-30",24,628076,2011-09-30
"393",49,"Jackson","Baldwin","097","19",2012,"2011-09-30",12,307460,2011-09-30
"394",49,"Jackson","Springbrook","097","19",2012,"2011-09-30",12,271299,2011-09-30
"395",49,"Jackson","Spragueville","097","19",2012,"2011-09-30",10,120010,2011-09-30
"396",49,"Jackson","St. Donatus","097","19",2012,"2011-09-30",10,487713,2011-09-30
"397",49,"Jackson","Other","097","19",2012,"2011-09-30",41,707118,2011-09-30
"398",50,"Jasper","Newton","099","19",2012,"2011-09-30",502,65832625,2011-09-30
"399",50,"Jasper","Colfax","099","19",2012,"2011-09-30",76,3795739,2011-09-30
"400",50,"Jasper","Monroe","099","19",2012,"2011-09-30",70,4105126,2011-09-30
"401",50,"Jasper","Sully","099","19",2012,"2011-09-30",56,4055812,2011-09-30
"402",50,"Jasper","Prairie City","099","19",2012,"2011-09-30",53,1775986,2011-09-30
"403",50,"Jasper","Baxter","099","19",2012,"2011-09-30",40,965672,2011-09-30
"404",50,"Jasper","Kellogg","099","19",2012,"2011-09-30",32,841654,2011-09-30
"405",50,"Jasper","Lynnville","099","19",2012,"2011-09-30",28,1251927,2011-09-30
"406",50,"Jasper","Reasnor","099","19",2012,"2011-09-30",19,256275,2011-09-30
"407",50,"Jasper","Mingo","099","19",2012,"2011-09-30",13,125794,2011-09-30
"408",50,"Jasper","Other","099","19",2012,"2011-09-30",18,163867,2011-09-30
"409",51,"Jefferson","Fairfield","101","19",2012,"2011-09-30",439,28467165,2011-09-30
"410",51,"Jefferson","Batavia","101","19",2012,"2011-09-30",24,7408260,2011-09-30
"411",51,"Jefferson","Lockridge","101","19",2012,"2011-09-30",17,251251,2011-09-30
"412",51,"Jefferson","Packwood","101","19",2012,"2011-09-30",16,74914,2011-09-30
"413",51,"Jefferson","Libertyville","101","19",2012,"2011-09-30",12,308747,2011-09-30
"414",51,"Jefferson","Other","101","19",2012,"2011-09-30",16,162954,2011-09-30
"415",52,"Johnson","Iowa City","103","19",2012,"2011-09-30",1362,197531292,2011-09-30
"416",52,"Johnson","Coralville","103","19",2012,"2011-09-30",650,192255270,2011-09-30
"417",52,"Johnson","North Liberty","103","19",2012,"2011-09-30",232,22086473,2011-09-30
"418",52,"Johnson","Solon","103","19",2012,"2011-09-30",121,4876994,2011-09-30
"419",52,"Johnson","Swisher","103","19",2012,"2011-09-30",75,2026145,2011-09-30
"420",52,"Johnson","Oxford","103","19",2012,"2011-09-30",61,1918039,2011-09-30
"421",52,"Johnson","Lone Tree","103","19",2012,"2011-09-30",34,625804,2011-09-30
"422",52,"Johnson","Tiffin","103","19",2012,"2011-09-30",29,2081989,2011-09-30
"423",52,"Johnson","Hills","103","19",2012,"2011-09-30",19,1301667,2011-09-30
"424",52,"Johnson","Other","103","19",2012,"2011-09-30",39,1823749,2011-09-30
"425",53,"Jones","Monticello","105","19",2012,"2011-09-30",254,14359872,2011-09-30
"426",53,"Jones","Anamosa","105","19",2012,"2011-09-30",185,17412129,2011-09-30
"427",53,"Jones","Wyoming","105","19",2012,"2011-09-30",40,1103197,2011-09-30
"428",53,"Jones","Olin","105","19",2012,"2011-09-30",32,629226,2011-09-30
"429",53,"Jones","Oxford Junction","105","19",2012,"2011-09-30",22,291826,2011-09-30
"430",53,"Jones","Cascade","105","19",2012,"2011-09-30",16,309099,2011-09-30
"431",53,"Jones","Martelle","105","19",2012,"2011-09-30",12,191475,2011-09-30
"432",53,"Jones","Onslow","105","19",2012,"2011-09-30",11,56969,2011-09-30
"433",53,"Jones","Other","105","19",2012,"2011-09-30",32,1573710,2011-09-30
"434",54,"Keokuk","Sigourney","107","19",2012,"2011-09-30",117,5065178,2011-09-30
"435",54,"Keokuk","Keota","107","19",2012,"2011-09-30",49,1393550,2011-09-30
"436",54,"Keokuk","Hedrick","107","19",2012,"2011-09-30",25,686360,2011-09-30
"437",54,"Keokuk","Richland","107","19",2012,"2011-09-30",23,461545,2011-09-30
"438",54,"Keokuk","What Cheer","107","19",2012,"2011-09-30",19,393315,2011-09-30
"439",54,"Keokuk","Delta","107","19",2012,"2011-09-30",13,346080,2011-09-30
"440",54,"Keokuk","Keswick","107","19",2012,"2011-09-30",13,563854,2011-09-30
"441",54,"Keokuk","Ollie","107","19",2012,"2011-09-30",11,122738,2011-09-30
"442",54,"Keokuk","Harper","107","19",2012,"2011-09-30",10,131545,2011-09-30
"443",54,"Keokuk","South English","107","19",2012,"2011-09-30",10,195187,2011-09-30
"444",54,"Keokuk","Other","107","19",2012,"2011-09-30",20,441298,2011-09-30
"445",55,"Kossuth","Algona","109","19",2012,"2011-09-30",331,30184847,2011-09-30
"446",55,"Kossuth","Bancroft","109","19",2012,"2011-09-30",54,2492836,2011-09-30
"447",55,"Kossuth","Titonka","109","19",2012,"2011-09-30",30,1220775,2011-09-30
"448",55,"Kossuth","Swea City","109","19",2012,"2011-09-30",28,1196344,2011-09-30
"449",55,"Kossuth","Whittemore","109","19",2012,"2011-09-30",26,713974,2011-09-30
"450",55,"Kossuth","Wesley","109","19",2012,"2011-09-30",25,712650,2011-09-30
"451",55,"Kossuth","Burt","109","19",2012,"2011-09-30",19,1435265,2011-09-30
"452",55,"Kossuth","Luverne","109","19",2012,"2011-09-30",18,432098,2011-09-30
"453",55,"Kossuth","Fenton","109","19",2012,"2011-09-30",15,243157,2011-09-30
"454",55,"Kossuth","Lakota","109","19",2012,"2011-09-30",14,216004,2011-09-30
"455",55,"Kossuth","Ledyard","109","19",2012,"2011-09-30",14,201322,2011-09-30
"456",55,"Kossuth","West Bend","109","19",2012,"2011-09-30",12,893060,2011-09-30
"457",55,"Kossuth","Lone Rock","109","19",2012,"2011-09-30",11,239893,2011-09-30
"458",55,"Kossuth","Other","109","19",2012,"2011-09-30",14,80296,2011-09-30
"459",56,"Lee","Keokuk","111","19",2012,"2011-09-30",377,42019643,2011-09-30
"460",56,"Lee","Fort Madison","111","19",2012,"2011-09-30",314,27282743,2011-09-30
"461",56,"Lee","West Point","111","19",2012,"2011-09-30",75,1910355,2011-09-30
"462",56,"Lee","Donnellson","111","19",2012,"2011-09-30",73,3353870,2011-09-30
"463",56,"Lee","Montrose","111","19",2012,"2011-09-30",45,758634,2011-09-30
"464",56,"Lee","Houghton","111","19",2012,"2011-09-30",16,2469104,2011-09-30
"465",56,"Lee","St. Paul","111","19",2012,"2011-09-30",11,819418,2011-09-30
"466",56,"Lee","Other","111","19",2012,"2011-09-30",68,2500399,2011-09-30
"467",57,"Linn","Cedar Rapids","113","19",2012,"2011-09-30",3185,742476850,2011-09-30
"468",57,"Linn","Marion","113","19",2012,"2011-09-30",743,88829724,2011-09-30
"469",57,"Linn","Hiawatha","113","19",2012,"2011-09-30",240,27245417,2011-09-30
"470",57,"Linn","Mount Vernon","113","19",2012,"2011-09-30",144,8408027,2011-09-30
"471",57,"Linn","Center Point","113","19",2012,"2011-09-30",85,4959229,2011-09-30
"472",57,"Linn","Lisbon","113","19",2012,"2011-09-30",70,2132731,2011-09-30
"473",57,"Linn","Central City","113","19",2012,"2011-09-30",62,1769227,2011-09-30
"474",57,"Linn","Fairfax","113","19",2012,"2011-09-30",60,2763165,2011-09-30
"475",57,"Linn","Palo","113","19",2012,"2011-09-30",49,10023625,2011-09-30
"476",57,"Linn","Springville","113","19",2012,"2011-09-30",46,2294857,2011-09-30
"477",57,"Linn","Ely","113","19",2012,"2011-09-30",44,1415129,2011-09-30
"478",57,"Linn","Robins","113","19",2012,"2011-09-30",35,1153032,2011-09-30
"479",57,"Linn","Coggon","113","19",2012,"2011-09-30",31,959915,2011-09-30
"480",57,"Linn","Alburnett","113","19",2012,"2011-09-30",26,741192,2011-09-30
"481",57,"Linn","Walker","113","19",2012,"2011-09-30",26,2189369,2011-09-30
"482",57,"Linn","Other","113","19",2012,"2011-09-30",69,1507707,2011-09-30
"483",58,"Louisa","Wapello","115","19",2012,"2011-09-30",92,2751719,2011-09-30
"484",58,"Louisa","Columbus Junction","115","19",2012,"2011-09-30",81,2913291,2011-09-30
"485",58,"Louisa","Morning Sun","115","19",2012,"2011-09-30",30,1036768,2011-09-30
"486",58,"Louisa","Other","115","19",2012,"2011-09-30",46,1161533,2011-09-30
"487",59,"Lucas","Chariton","117","19",2012,"2011-09-30",173,10526921,2011-09-30
"488",59,"Lucas","Russell","117","19",2012,"2011-09-30",21,192487,2011-09-30
"489",59,"Lucas","Lucas","117","19",2012,"2011-09-30",17,254479,2011-09-30
"490",59,"Lucas","Other","117","19",2012,"2011-09-30",18,195850,2011-09-30
"491",60,"Lyon","Rock Rapids","119","19",2012,"2011-09-30",120,7664435,2011-09-30
"492",60,"Lyon","George","119","19",2012,"2011-09-30",58,3699662,2011-09-30
"493",60,"Lyon","Larchwood","119","19",2012,"2011-09-30",58,7036451,2011-09-30
"494",60,"Lyon","Inwood","119","19",2012,"2011-09-30",51,1610084,2011-09-30
"495",60,"Lyon","Doon","119","19",2012,"2011-09-30",45,2666638,2011-09-30
"496",60,"Lyon","Lester","119","19",2012,"2011-09-30",22,896316,2011-09-30
"497",60,"Lyon","Little Rock","119","19",2012,"2011-09-30",17,241125,2011-09-30
"498",60,"Lyon","Alvord","119","19",2012,"2011-09-30",14,190143,2011-09-30
"499",60,"Lyon","Other","119","19",2012,"2011-09-30",8,158012,2011-09-30
"500",61,"Madison","Winterset","121","19",2012,"2011-09-30",246,14288769,2011-09-30
"501",61,"Madison","Earlham","121","19",2012,"2011-09-30",43,3380164,2011-09-30
"502",61,"Madison","St. Charles","121","19",2012,"2011-09-30",42,704197,2011-09-30
"503",61,"Madison","Truro","121","19",2012,"2011-09-30",17,512312,2011-09-30
"504",61,"Madison","Other","121","19",2012,"2011-09-30",57,831831,2011-09-30
"505",62,"Mahaska","Oskaloosa","123","19",2012,"2011-09-30",453,40561948,2011-09-30
"506",62,"Mahaska","New Sharon","123","19",2012,"2011-09-30",84,2056631,2011-09-30
"507",62,"Mahaska","Fremont","123","19",2012,"2011-09-30",31,410772,2011-09-30
"508",62,"Mahaska","Leighton","123","19",2012,"2011-09-30",13,776794,2011-09-30
"509",62,"Mahaska","Other","123","19",2012,"2011-09-30",53,1312631,2011-09-30
"510",63,"Marion","Pella","125","19",2012,"2011-09-30",416,38499117,2011-09-30
"511",63,"Marion","Knoxville","125","19",2012,"2011-09-30",268,25276262,2011-09-30
"512",63,"Marion","Pleasantville","125","19",2012,"2011-09-30",56,1331618,2011-09-30
"513",63,"Marion","Melcher-Dallas","125","19",2012,"2011-09-30",25,682344,2011-09-30
"514",63,"Marion","Bussey","125","19",2012,"2011-09-30",13,192570,2011-09-30
"515",63,"Marion","Harvey","125","19",2012,"2011-09-30",12,449201,2011-09-30
"516",63,"Marion","Other","125","19",2012,"2011-09-30",51,1536677,2011-09-30
"517",64,"Marshall","Marshalltown","127","19",2012,"2011-09-30",711,79456718,2011-09-30
"518",64,"Marshall","State Center","127","19",2012,"2011-09-30",54,1947569,2011-09-30
"519",64,"Marshall","Melbourne","127","19",2012,"2011-09-30",20,245450,2011-09-30
"520",64,"Marshall","Gilman","127","19",2012,"2011-09-30",19,703988,2011-09-30
"521",64,"Marshall","Albion","127","19",2012,"2011-09-30",18,326475,2011-09-30
"522",64,"Marshall","Rhodes","127","19",2012,"2011-09-30",16,657615,2011-09-30
"523",64,"Marshall","Legrand","127","19",2012,"2011-09-30",15,461081,2011-09-30
"524",64,"Marshall","Laurel","127","19",2012,"2011-09-30",14,215300,2011-09-30
"525",64,"Marshall","Other","127","19",2012,"2011-09-30",41,2706887,2011-09-30
"526",65,"Mills","Glenwood","129","19",2012,"2011-09-30",185,9793545,2011-09-30
"527",65,"Mills","Malvern","129","19",2012,"2011-09-30",40,1241299,2011-09-30
"528",65,"Mills","Emerson","129","19",2012,"2011-09-30",24,2455096,2011-09-30
"529",65,"Mills","Pacific Junction","129","19",2012,"2011-09-30",15,664808,2011-09-30
"530",65,"Mills","Silver City","129","19",2012,"2011-09-30",11,139546,2011-09-30
"531",65,"Mills","Other","129","19",2012,"2011-09-30",25,1003966,2011-09-30
"532",66,"Mitchell","Osage","131","19",2012,"2011-09-30",182,11370556,2011-09-30
"533",66,"Mitchell","St. Ansgar","131","19",2012,"2011-09-30",105,3093470,2011-09-30
"534",66,"Mitchell","Stacyville","131","19",2012,"2011-09-30",43,1233659,2011-09-30
"535",66,"Mitchell","Riceville","131","19",2012,"2011-09-30",26,843842,2011-09-30
"536",66,"Mitchell","Mcintire","131","19",2012,"2011-09-30",11,273192,2011-09-30
"537",66,"Mitchell","Orchard","131","19",2012,"2011-09-30",10,117234,2011-09-30
"538",66,"Mitchell","Other","131","19",2012,"2011-09-30",21,307277,2011-09-30
"539",67,"Monona","Onawa","133","19",2012,"2011-09-30",120,7125656,2011-09-30
"540",67,"Monona","Mapleton","133","19",2012,"2011-09-30",64,2770985,2011-09-30
"541",67,"Monona","Whiting","133","19",2012,"2011-09-30",28,383969,2011-09-30
"542",67,"Monona","Ute","133","19",2012,"2011-09-30",26,659874,2011-09-30
"543",67,"Monona","Moorhead","133","19",2012,"2011-09-30",18,134901,2011-09-30
"544",67,"Monona","Castana","133","19",2012,"2011-09-30",13,198829,2011-09-30
"545",67,"Monona","Blencoe","133","19",2012,"2011-09-30",10,249776,2011-09-30
"546",67,"Monona","Soldier","133","19",2012,"2011-09-30",10,326163,2011-09-30
"547",67,"Monona","Other","133","19",2012,"2011-09-30",13,116549,2011-09-30
"548",68,"Monroe","Albia","135","19",2012,"2011-09-30",170,9015195,2011-09-30
"549",68,"Monroe","Lovilia","135","19",2012,"2011-09-30",22,367522,2011-09-30
"550",68,"Monroe","Other","135","19",2012,"2011-09-30",21,453216,2011-09-30
"551",69,"Montgomery","Red Oak","137","19",2012,"2011-09-30",227,16680432,2011-09-30
"552",69,"Montgomery","Villisca","137","19",2012,"2011-09-30",50,1253614,2011-09-30
"553",69,"Montgomery","Stanton","137","19",2012,"2011-09-30",30,704282,2011-09-30
"554",69,"Montgomery","Other","137","19",2012,"2011-09-30",19,371621,2011-09-30
"555",70,"Muscatine","Muscatine","139","19",2012,"2011-09-30",651,94800767,2011-09-30
"556",70,"Muscatine","West Liberty","139","19",2012,"2011-09-30",121,4646102,2011-09-30
"557",70,"Muscatine","Wilton","139","19",2012,"2011-09-30",90,10222365,2011-09-30
"558",70,"Muscatine","Nichols","139","19",2012,"2011-09-30",26,841473,2011-09-30
"559",70,"Muscatine","Durant","139","19",2012,"2011-09-30",12,1143657,2011-09-30
"560",70,"Muscatine","Atalissa","139","19",2012,"2011-09-30",11,64531,2011-09-30
"561",70,"Muscatine","Conesville","139","19",2012,"2011-09-30",10,134249,2011-09-30
"562",70,"Muscatine","Other","139","19",2012,"2011-09-30",56,1673462,2011-09-30
