"","cy","county_name","County_FIPS","service_area","lat","long","avg_monthly_households","avg_monthly_recipients","avg_monthly_allotments"
"1",2011,"Adair",0,"Des Moines",41.3307464,-94.4709413,368,833.5,96844
"2",2011,"Adair",1,"Des Moines",41.3307464,-94.4709413,368,833.5,96844
"3",2011,"Adams",3,"Des Moines",41.0289839,-94.6991849,195,482.5,53435.5
"4",2011,"Allamakee",5,"Northern",43.2842838,-91.3780923,726.5,1640.5,199397
"5",2011,"Appanoose",7,"Cedar Rapids",40.7431635,-92.8686104,1120.5,2277.5,272692.5
"6",2011,"Audubon",0,"Western",41.6845893,-94.9058222,209,508,57766.5
"7",2011,"Audubon",9,"Western",41.6845893,-94.9058222,209,508,57766.5
"8",2011,"Benton",0,"Cedar Rapids",42.0801864,-92.0656912,1098.5,2490,294589.5
"9",2011,"Benton",11,"Cedar Rapids",42.0801864,-92.0656912,1098.5,2490,294589.5
"10",2011,"Black Hawk",NA,"Northern",42.4700957,-92.3088197,9132.5,18704.5,2308699
"11",2011,"Boone",0,"Des Moines",42.0365493,-93.931671,1273.5,2720,347454
"12",2011,"Boone",15,"Des Moines",42.0365493,-93.931671,1273.5,2720,347454
"13",2011,"Bremer",17,"Northern",42.7745873,-92.3180548,560,1293.5,143760.5
"14",2011,"Buchanan",19,"Northern",42.4707777,-91.8378392,833.5,1882.5,210851
"15",2011,"Buena Vista",NA,"Western",42.7354936,-95.151149,951,2511,289420
"16",2011,"Butler",23,"Northern",42.7315661,-92.7901934,540,1305.5,135474
"17",2011,"Calhoun",25,"Northern",42.3851848,-94.6404136,410,1014.5,108476
"18",2011,"Carroll",0,"Western",42.0362382,-94.8605593,810,1743,205165
"19",2011,"Carroll",27,"Western",42.0362382,-94.8605593,810,1743,205165
"20",2011,"Cass",29,"Western",41.3314876,-94.9278266,820,1907,205276
"21",2011,"Cedar",0,"Eastern",41.7723207,-91.1324125,630.5,1550.5,180816
"22",2011,"Cedar",31,"Eastern",41.7723207,-91.1324125,630.5,1550.5,180816
"23",2011,"Cerro Gordo",NA,"Northern",43.0815577,-93.2608184,3175.5,6266,774299.5
"24",2011,"Cherokee",0,"Western",42.7356226,-95.6238055,455.5,1074.5,113928
"25",2011,"Cherokee",35,"Western",42.7356226,-95.6238055,455.5,1074.5,113928
"26",2011,"Chickasaw",37,"Northern",43.0600414,-92.3176637,445.5,1064.5,120812.5
"27",2011,"Clarke",39,"Des Moines",41.0290323,-93.7851579,737,1672,201523.5
"28",2011,"Clay",41,"Western",43.0825804,-95.1509194,910.5,1921,226698
"29",2011,"Clayton",0,"Northern",42.8447493,-91.3414328,645.5,1455,157971.5
"30",2011,"Clayton",43,"Northern",42.8447493,-91.3414328,645.5,1455,157971.5
"31",2011,"Clinton",0,"Eastern",41.8980358,-90.5319724,4307.5,8654.5,1083711
"32",2011,"Clinton",45,"Eastern",41.8980358,-90.5319724,4307.5,8654.5,1083711
"33",2011,"Crawford",47,"Western",42.0372125,-95.3819678,805,1967,238262.5
"34",2011,"Dallas",0,"Des Moines",41.6848862,-94.0397374,1717.5,4140.5,498810.5
"35",2011,"Dallas",49,"Des Moines",41.6848862,-94.0397374,1717.5,4140.5,498810.5
"36",2011,"Davis",0,"Cedar Rapids",40.7476891,-92.4097173,359.5,859,96512
"37",2011,"Davis",51,"Cedar Rapids",40.7476891,-92.4097173,359.5,859,96512
"38",2011,"Decatur",0,"Des Moines",40.7376827,-93.7862815,733,1651,196347.5
"39",2011,"Decatur",53,"Des Moines",40.7376827,-93.7862815,733,1651,196347.5
"40",2011,"Delaware",0,"Northern",42.471211,-91.3673502,632.5,1419,171058.5
"41",2011,"Delaware",55,"Northern",42.471211,-91.3673502,632.5,1419,171058.5
"42",2011,"Des Moines",NA,"Eastern",40.9231829,-91.1814707,3853.5,8417,1064109
"43",2011,"Dickinson",59,"Western",43.3779848,-95.1508301,627,1321.5,149092
"44",2011,"Dubuque",0,"Eastern",42.468832,-90.8824564,4894.5,10415.5,1275142
"45",2011,"Dubuque",61,"Eastern",42.468832,-90.8824564,4894.5,10415.5,1275142
"46",2011,"Emmet",63,"Western",43.3780225,-94.6784803,459,1091.5,127600.5
"47",2011,"Fayette",0,"Northern",42.8625919,-91.8443207,1271,2836,320181.5
"48",2011,"Fayette",65,"Northern",42.8625919,-91.8443207,1271,2836,320181.5
"49",2011,"Floyd",0,"Northern",43.0599208,-92.7890033,887,2022,240445.5
"50",2011,"Floyd",67,"Northern",43.0599208,-92.7890033,887,2022,240445.5
"51",2011,"Franklin",0,"Northern",42.7325458,-93.262473,426,1107.5,119484.5
"52",2011,"Franklin",69,"Northern",42.7325458,-93.262473,426,1107.5,119484.5
"53",2011,"Fremont",0,"Western",40.7455892,-95.6046765,385,906.5,97224
"54",2011,"Fremont",71,"Western",40.7455892,-95.6046765,385,906.5,97224
"55",2011,"Greene",0,"Western",42.0362394,-94.3968356,537,1314,146474
"56",2011,"Greene",73,"Western",42.0362394,-94.3968356,537,1314,146474
"57",2011,"Grundy",0,"Northern",42.4018651,-92.7914177,300.5,706,76360
"58",2011,"Grundy",75,"Northern",42.4018651,-92.7914177,300.5,706,76360
"59",2011,"Guthrie",0,"Western",41.6837548,-94.501055,436.5,1050.5,123412.5
"60",2011,"Guthrie",77,"Western",41.6837548,-94.501055,436.5,1050.5,123412.5
"61",2011,"Hamilton",0,"Northern",42.3837722,-93.7068085,726.5,1755.5,204490.5
"62",2011,"Hamilton",79,"Northern",42.3837722,-93.7068085,726.5,1755.5,204490.5
"63",2011,"Hancock",0,"Northern",43.0818861,-93.7342723,393.5,1005,113655
"64",2011,"Hancock",81,"Northern",43.0818861,-93.7342723,393.5,1005,113655
"65",2011,"Hardin",83,"Northern",42.3838803,-93.2404025,877.5,2151.5,240443
"66",2011,"Harrison",85,"Western",41.6828528,-95.8169209,769.5,1745,196497
"67",2011,"Henry",87,"Eastern",40.9879383,-91.5445241,1371.5,3061.5,363702
"68",2011,"Howard",89,"Northern",43.3567673,-92.3171989,436,1033.5,118316
"69",2011,"Humboldt",0,"Northern",42.7764686,-94.2071868,438,1001.5,105399.5
"70",2011,"Humboldt",91,"Northern",42.7764686,-94.2071868,438,1001.5,105399.5
"71",2011,"Ida",0,"Western",42.3868747,-95.5134962,270,690,78755.5
"72",2011,"Ida",93,"Western",42.3868747,-95.5134962,270,690,78755.5
"73",2011,"Iowa",0,"Cedar Rapids",41.6863229,-92.065524,526.5,1211,138154.5
"74",2011,"Iowa",95,"Cedar Rapids",41.6863229,-92.065524,526.5,1211,138154.5
"75",2011,"Jackson",0,"Eastern",42.1717426,-90.5742294,1144,2484.5,299807
"76",2011,"Jackson",97,"Eastern",42.1717426,-90.5742294,1144,2484.5,299807
"77",2011,"Jasper",99,"Cedar Rapids",41.6860394,-93.053765,2044.5,4512,543053.5
"78",2011,"Jefferson",0,"Cedar Rapids",41.0317596,-91.9488774,1412.5,2546.5,328929.5
"79",2011,"Jefferson",101,"Cedar Rapids",41.0317596,-91.9488774,1412.5,2546.5,328929.5
"80",2011,"Johnson",103,"Cedar Rapids",41.6715511,-91.5880849,5326,10520.5,1401274.5
"81",2011,"Jones",105,"Cedar Rapids",42.1212397,-91.1314352,764.5,1788.5,216153.5
"82",2011,"Keokuk",0,"Cedar Rapids",41.336465,-92.1786426,594,1322.5,146192
"83",2011,"Keokuk",107,"Cedar Rapids",41.336465,-92.1786426,594,1322.5,146192
"84",2011,"Kossuth",109,"Western",43.20413,-94.2067199,529.5,1217.5,134505
"85",2011,"Lee",111,"Eastern",40.6419764,-91.479264,2989,6519,798104.5
"86",2011,"Linn",0,"Cedar Rapids",42.0789478,-91.5989646,13034.5,25942.5,3373331.5
"87",2011,"Linn",113,"Cedar Rapids",42.0789478,-91.5989646,13034.5,25942.5,3373331.5
"88",2011,"Louisa",115,"Eastern",41.2185073,-91.2596184,641,1582.5,185147.5
"89",2011,"Lucas",0,"Des Moines",41.0293738,-93.3277207,643.5,1559.5,181757
"90",2011,"Lucas",117,"Des Moines",41.0293738,-93.3277207,643.5,1559.5,181757
"91",2011,"Lyon",119,"Western",43.380497,-96.2102924,251,674,70923.5
"92",2011,"Madison",121,"Des Moines",41.3307142,-94.0155619,532.5,1320.5,153165
"93",2011,"Mahaska",123,"Cedar Rapids",41.3352035,-92.6409094,1855.5,3870,489748
"94",2011,"Marion",0,"Des Moines",41.3344515,-93.0994367,1278.5,2910,358078.5
"95",2011,"Marion",125,"Des Moines",41.3344515,-93.0994367,1278.5,2910,358078.5
"96",2011,"Marshall",127,"Northern",42.0358499,-92.9987706,2897,6528,801365
"97",2011,"Mills",129,"Western",41.0334523,-95.6213267,577,1518.5,179450
"98",2011,"Mitchell",0,"Northern",43.3564124,-92.7890315,277,651.5,73083
"99",2011,"Mitchell",131,"Northern",43.3564124,-92.7890315,277,651.5,73083
"100",2011,"Monona",0,"Western",42.0516663,-95.9599235,486,1111.5,120387
"101",2011,"Monona",133,"Western",42.0516663,-95.9599235,486,1111.5,120387
"102",2011,"Monroe",0,"Cedar Rapids",41.0297826,-92.8689877,449.5,1006,117349
"103",2011,"Monroe",135,"Cedar Rapids",41.0297826,-92.8689877,449.5,1006,117349
"104",2011,"Montgomery",137,"Western",41.03014,-95.1563758,857,2063.5,241290
"105",2011,"Muscatine",0,"Eastern",41.4839221,-91.1127562,3246.5,7390,922725.5
"106",2011,"Muscatine",139,"Eastern",41.4839221,-91.1127562,3246.5,7390,922725.5
"107",2011,"O'Brien",NA,"Western",43.0837527,-95.6248784,505,1228,137186
"108",2011,"Osceola",0,"Western",43.3785704,-95.6236852,164.5,364,38571
"109",2011,"Osceola",143,"Western",43.3785704,-95.6236852,164.5,364,38571
"110",2011,"Page",145,"Western",40.7391444,-95.1501747,1013,2363,268588
"111",2011,"Palo Alto",NA,"Western",43.0820643,-94.6781371,371,869.5,92814.5
"112",2011,"Plymouth",0,"Western",42.7378346,-96.2140431,594,1591.5,171619.5
"113",2011,"Plymouth",149,"Western",42.7378346,-96.2140431,594,1591.5,171619.5
"114",2011,"Pocahontas",0,"Northern",42.7341351,-94.6787466,327,806,87995
"115",2011,"Pocahontas",151,"Northern",42.7341351,-94.6787466,327,806,87995
"116",2011,"Polk",0,"Des Moines",41.6855048,-93.5735335,30562.5,62964.5,8393898.5
"117",2011,"Polk",153,"Des Moines",41.6855048,-93.5735335,30562.5,62964.5,8393898.5
"118",2011,"Pottawattamie",155,"Western",41.3366123,-95.5423935,7149.5,16266,2040502
"119",2011,"Poweshiek",157,"Cedar Rapids",41.6864422,-92.5314684,797,1847,215427.5
"120",2011,"Ringgold",159,"Des Moines",40.7352023,-94.2439719,265.5,601,62386.5
"121",2011,"Sac",0,"Western",42.3862604,-95.1053946,345,832.5,88515
"122",2011,"Sac",161,"Western",42.3862604,-95.1053946,345,832.5,88515
"123",2011,"Scott",163,"Eastern",41.6370978,-90.6232428,14219.5,30011.5,3980290.5
"124",2011,"Shelby",0,"Western",41.6850926,-95.3102113,508,1133,127857.5
"125",2011,"Shelby",165,"Western",41.6850926,-95.3102113,508,1133,127857.5
"126",2011,"Sioux",0,"Western",43.0826174,-96.1778827,578.5,1464,154877
"127",2011,"Sioux",167,"Western",43.0826174,-96.1778827,578.5,1464,154877
"128",2011,"Story",0,"Des Moines",42.0362415,-93.4650448,3318,6635.5,901045.5
"129",2011,"Story",169,"Des Moines",42.0362415,-93.4650448,3318,6635.5,901045.5
"130",2011,"Tama",0,"Cedar Rapids",42.0798117,-92.5325425,798.5,1929.5,223536
"131",2011,"Tama",171,"Cedar Rapids",42.0798117,-92.5325425,798.5,1929.5,223536
"132",2011,"Taylor",173,"Western",40.7374324,-94.6964148,296,721,76134
"133",2011,"Union",0,"Des Moines",41.0277304,-94.2423792,934.5,2015,241618.5
"134",2011,"Union",175,"Des Moines",41.0277304,-94.2423792,934.5,2015,241618.5
"135",2011,"Van Buren",NA,"Cedar Rapids",40.7532294,-91.9499871,408,945.5,112238.5
"136",2011,"Wapello",0,"Cedar Rapids",41.0305845,-92.4094499,3946,7750.5,1009007.5
"137",2011,"Wapello",179,"Cedar Rapids",41.0305845,-92.4094499,3946,7750.5,1009007.5
"138",2011,"Warren",181,"Des Moines",41.3343735,-93.5613594,1515,3585,444142.5
"139",2011,"Washington",0,"Cedar Rapids",41.335591,-91.7178676,1056,2330,288476.5
"140",2011,"Washington",183,"Cedar Rapids",41.335591,-91.7178676,1056,2330,288476.5
"141",2011,"Wayne",185,"Des Moines",40.7394702,-93.3273639,398.5,919,104378.5
"142",2011,"Webster",0,"Northern",42.4279662,-94.1817881,2931,6201.5,743021.5
"143",2011,"Webster",187,"Northern",42.4279662,-94.1817881,2931,6201.5,743021.5
"144",2011,"Winnebago",189,"Northern",43.3775678,-93.7341955,453.5,1072,122852
"145",2011,"Winneshiek",191,"Northern",43.2906746,-91.8437074,563.5,1168,133327.5
"146",2011,"Woodbury",193,"Western",42.3897169,-96.0447673,8001.5,18389.5,2257748
"147",2011,"Worth",195,"Northern",43.3773984,-93.2608476,315.5,733,78398.5
"148",2011,"Wright",197,"Northern",42.7331189,-93.7351465,691.5,1661.5,199995.5
"149",2012,"Adair",0,"Des Moines",41.3307464,-94.4709413,381.5,870.5,95606
"150",2012,"Adair",1,"Des Moines",41.3307464,-94.4709413,381.5,870.5,95606
"151",2012,"Adams",3,"Des Moines",41.0289839,-94.6991849,193.5,468.5,51718.5
"152",2012,"Allamakee",5,"Northern",43.2842838,-91.3780923,763.5,1772,201150.5
"153",2012,"Appanoose",7,"Cedar Rapids",40.7431635,-92.8686104,1175,2334,267640
"154",2012,"Audubon",0,"Western",41.6845893,-94.9058222,241,584.5,62506.5
"155",2012,"Audubon",9,"Western",41.6845893,-94.9058222,241,584.5,62506.5
"156",2012,"Benton",0,"Cedar Rapids",42.0801864,-92.0656912,1138.5,2520,289555
"157",2012,"Benton",11,"Cedar Rapids",42.0801864,-92.0656912,1138.5,2520,289555
"158",2012,"Black Hawk",NA,"Northern",42.4700957,-92.3088197,10069.5,20237,2432975.5
"159",2012,"Boone",0,"Des Moines",42.0365493,-93.931671,1352.5,2882,347378.5
"160",2012,"Boone",15,"Des Moines",42.0365493,-93.931671,1352.5,2882,347378.5
"161",2012,"Bremer",17,"Northern",42.7745873,-92.3180548,611,1383.5,146260
"162",2012,"Buchanan",19,"Northern",42.4707777,-91.8378392,879.5,1980,210746
"163",2012,"Buena Vista",NA,"Western",42.7354936,-95.151149,1022,2664.5,295164
"164",2012,"Butler",23,"Northern",42.7315661,-92.7901934,557,1330.5,135353.5
"165",2012,"Calhoun",25,"Northern",42.3851848,-94.6404136,432.5,1022,107510
"166",2012,"Carroll",0,"Western",42.0362382,-94.8605593,867.5,1878.5,209598
"167",2012,"Carroll",27,"Western",42.0362382,-94.8605593,867.5,1878.5,209598
"168",2012,"Cass",29,"Western",41.3314876,-94.9278266,892,2013,208813
"169",2012,"Cedar",0,"Eastern",41.7723207,-91.1324125,652,1575.5,175233.5
"170",2012,"Cedar",31,"Eastern",41.7723207,-91.1324125,652,1575.5,175233.5
"171",2012,"Cerro Gordo",NA,"Northern",43.0815577,-93.2608184,3313.5,6587.5,778787.5
"172",2012,"Cherokee",0,"Western",42.7356226,-95.6238055,528,1215.5,125879
"173",2012,"Cherokee",35,"Western",42.7356226,-95.6238055,528,1215.5,125879
"174",2012,"Chickasaw",37,"Northern",43.0600414,-92.3176637,442,1002.5,112107
"175",2012,"Clarke",39,"Des Moines",41.0290323,-93.7851579,710.5,1644.5,189247.5
"176",2012,"Clay",41,"Western",43.0825804,-95.1509194,937,1978,224289
"177",2012,"Clayton",0,"Northern",42.8447493,-91.3414328,697,1534,156794.5
"178",2012,"Clayton",43,"Northern",42.8447493,-91.3414328,697,1534,156794.5
"179",2012,"Clinton",0,"Eastern",41.8980358,-90.5319724,4486.5,8969,1100474.5
"180",2012,"Clinton",45,"Eastern",41.8980358,-90.5319724,4486.5,8969,1100474.5
"181",2012,"Crawford",47,"Western",42.0372125,-95.3819678,890,2145.5,251590
"182",2012,"Dallas",0,"Des Moines",41.6848862,-94.0397374,1870.5,4463,516710.5
"183",2012,"Dallas",49,"Des Moines",41.6848862,-94.0397374,1870.5,4463,516710.5
"184",2012,"Davis",0,"Cedar Rapids",40.7476891,-92.4097173,388.5,898,95910.5
"185",2012,"Davis",51,"Cedar Rapids",40.7476891,-92.4097173,388.5,898,95910.5
"186",2012,"Decatur",0,"Des Moines",40.7376827,-93.7862815,705.5,1570.5,182235
"187",2012,"Decatur",53,"Des Moines",40.7376827,-93.7862815,705.5,1570.5,182235
"188",2012,"Delaware",0,"Northern",42.471211,-91.3673502,627,1407,157801.5
"189",2012,"Delaware",55,"Northern",42.471211,-91.3673502,627,1407,157801.5
"190",2012,"Des Moines",NA,"Eastern",40.9231829,-91.1814707,4121.5,8804,1079961.5
"191",2012,"Dickinson",59,"Western",43.3779848,-95.1508301,659,1370.5,150309.5
"192",2012,"Dubuque",0,"Eastern",42.468832,-90.8824564,5190.5,10887,1298994
"193",2012,"Dubuque",61,"Eastern",42.468832,-90.8824564,5190.5,10887,1298994
"194",2012,"Emmet",63,"Western",43.3780225,-94.6784803,530.5,1218,140192.5
"195",2012,"Fayette",0,"Northern",42.8625919,-91.8443207,1347.5,2885.5,312385
"196",2012,"Fayette",65,"Northern",42.8625919,-91.8443207,1347.5,2885.5,312385
"197",2012,"Floyd",0,"Northern",43.0599208,-92.7890033,991,2250,256158.5
"198",2012,"Floyd",67,"Northern",43.0599208,-92.7890033,991,2250,256158.5
"199",2012,"Franklin",0,"Northern",42.7325458,-93.262473,462.5,1164.5,125210
"200",2012,"Franklin",69,"Northern",42.7325458,-93.262473,462.5,1164.5,125210
"201",2012,"Fremont",0,"Western",40.7455892,-95.6046765,415,989,103802.5
"202",2012,"Fremont",71,"Western",40.7455892,-95.6046765,415,989,103802.5
"203",2012,"Greene",0,"Western",42.0362394,-94.3968356,548,1336.5,146143.5
"204",2012,"Greene",73,"Western",42.0362394,-94.3968356,548,1336.5,146143.5
"205",2012,"Grundy",0,"Northern",42.4018651,-92.7914177,321.5,781,79957
"206",2012,"Grundy",75,"Northern",42.4018651,-92.7914177,321.5,781,79957
"207",2012,"Guthrie",0,"Western",41.6837548,-94.501055,485,1144,128662
"208",2012,"Guthrie",77,"Western",41.6837548,-94.501055,485,1144,128662
"209",2012,"Hamilton",0,"Northern",42.3837722,-93.7068085,779,1873.5,212355.5
"210",2012,"Hamilton",79,"Northern",42.3837722,-93.7068085,779,1873.5,212355.5
"211",2012,"Hancock",0,"Northern",43.0818861,-93.7342723,413,1041,109405.5
"212",2012,"Hancock",81,"Northern",43.0818861,-93.7342723,413,1041,109405.5
"213",2012,"Hardin",83,"Northern",42.3838803,-93.2404025,969.5,2295,248287.5
"214",2012,"Harrison",85,"Western",41.6828528,-95.8169209,797,1791.5,203032.5
"215",2012,"Henry",87,"Eastern",40.9879383,-91.5445241,1439,3210.5,367060
"216",2012,"Howard",89,"Northern",43.3567673,-92.3171989,423.5,990.5,109975
"217",2012,"Humboldt",0,"Northern",42.7764686,-94.2071868,464,1059.5,109258.5
"218",2012,"Humboldt",91,"Northern",42.7764686,-94.2071868,464,1059.5,109258.5
"219",2012,"Ida",0,"Western",42.3868747,-95.5134962,302.5,734,77098
"220",2012,"Ida",93,"Western",42.3868747,-95.5134962,302.5,734,77098
"221",2012,"Iowa",0,"Cedar Rapids",41.6863229,-92.065524,550,1275.5,140444
"222",2012,"Iowa",95,"Cedar Rapids",41.6863229,-92.065524,550,1275.5,140444
"223",2012,"Jackson",0,"Eastern",42.1717426,-90.5742294,1217,2707,309028.5
"224",2012,"Jackson",97,"Eastern",42.1717426,-90.5742294,1217,2707,309028.5
"225",2012,"Jasper",99,"Cedar Rapids",41.6860394,-93.053765,2244,4892.5,576565.5
"226",2012,"Jefferson",0,"Cedar Rapids",41.0317596,-91.9488774,1476,2638,330572.5
"227",2012,"Jefferson",101,"Cedar Rapids",41.0317596,-91.9488774,1476,2638,330572.5
"228",2012,"Johnson",103,"Cedar Rapids",41.6715511,-91.5880849,5837,11550.5,1484289
"229",2012,"Jones",105,"Cedar Rapids",42.1212397,-91.1314352,829,1920,216344
"230",2012,"Keokuk",0,"Cedar Rapids",41.336465,-92.1786426,676.5,1499.5,161311.5
"231",2012,"Keokuk",107,"Cedar Rapids",41.336465,-92.1786426,676.5,1499.5,161311.5
"232",2012,"Kossuth",109,"Western",43.20413,-94.2067199,577,1317.5,137730
"233",2012,"Lee",111,"Eastern",40.6419764,-91.479264,3204.5,6865.5,827991.5
"234",2012,"Linn",0,"Cedar Rapids",42.0789478,-91.5989646,13995,27645,3497138
"235",2012,"Linn",113,"Cedar Rapids",42.0789478,-91.5989646,13995,27645,3497138
"236",2012,"Louisa",115,"Eastern",41.2185073,-91.2596184,675.5,1639.5,181243
"237",2012,"Lucas",0,"Des Moines",41.0293738,-93.3277207,655.5,1591,178788.5
"238",2012,"Lucas",117,"Des Moines",41.0293738,-93.3277207,655.5,1591,178788.5
"239",2012,"Lyon",119,"Western",43.380497,-96.2102924,255.5,716,66416
"240",2012,"Madison",121,"Des Moines",41.3307142,-94.0155619,562.5,1374,151425.5
"241",2012,"Mahaska",123,"Cedar Rapids",41.3352035,-92.6409094,1912,3935.5,468408.5
"242",2012,"Marion",0,"Des Moines",41.3344515,-93.0994367,1467,3286.5,382042
"243",2012,"Marion",125,"Des Moines",41.3344515,-93.0994367,1467,3286.5,382042
"244",2012,"Marshall",127,"Northern",42.0358499,-92.9987706,3154,7162.5,836951
"245",2012,"Mills",129,"Western",41.0334523,-95.6213267,660.5,1659.5,191318
"246",2012,"Mitchell",0,"Northern",43.3564124,-92.7890315,330.5,768,81927.5
"247",2012,"Mitchell",131,"Northern",43.3564124,-92.7890315,330.5,768,81927.5
"248",2012,"Monona",0,"Western",42.0516663,-95.9599235,559.5,1279,131454
"249",2012,"Monona",133,"Western",42.0516663,-95.9599235,559.5,1279,131454
"250",2012,"Monroe",0,"Cedar Rapids",41.0297826,-92.8689877,452.5,999.5,116170
"251",2012,"Monroe",135,"Cedar Rapids",41.0297826,-92.8689877,452.5,999.5,116170
"252",2012,"Montgomery",137,"Western",41.03014,-95.1563758,884,2073,236211
"253",2012,"Muscatine",0,"Eastern",41.4839221,-91.1127562,3467.5,7743,937471.5
"254",2012,"Muscatine",139,"Eastern",41.4839221,-91.1127562,3467.5,7743,937471.5
"255",2012,"O'Brien",NA,"Western",43.0837527,-95.6248784,518,1215,133203
"256",2012,"Osceola",0,"Western",43.3785704,-95.6236852,195,431,44829.5
"257",2012,"Osceola",143,"Western",43.3785704,-95.6236852,195,431,44829.5
"258",2012,"Page",145,"Western",40.7391444,-95.1501747,1035.5,2369.5,266581
"259",2012,"Palo Alto",NA,"Western",43.0820643,-94.6781371,391,904,94972
"260",2012,"Plymouth",0,"Western",42.7378346,-96.2140431,668,1736,182754
"261",2012,"Plymouth",149,"Western",42.7378346,-96.2140431,668,1736,182754
"262",2012,"Pocahontas",0,"Northern",42.7341351,-94.6787466,388,976,99305
"263",2012,"Pocahontas",151,"Northern",42.7341351,-94.6787466,388,976,99305
"264",2012,"Polk",0,"Des Moines",41.6855048,-93.5735335,33996,69112.5,8867434
"265",2012,"Polk",153,"Des Moines",41.6855048,-93.5735335,33996,69112.5,8867434
"266",2012,"Pottawattamie",155,"Western",41.3366123,-95.5423935,8069.5,17531.5,2123285
"267",2012,"Poweshiek",157,"Cedar Rapids",41.6864422,-92.5314684,828,1849.5,206531.5
"268",2012,"Ringgold",159,"Des Moines",40.7352023,-94.2439719,279,648,64110.5
"269",2012,"Sac",0,"Western",42.3862604,-95.1053946,405.5,963.5,96967.5
"270",2012,"Sac",161,"Western",42.3862604,-95.1053946,405.5,963.5,96967.5
"271",2012,"Scott",163,"Eastern",41.6370978,-90.6232428,15332.5,31930.5,4068867.5
"272",2012,"Shelby",0,"Western",41.6850926,-95.3102113,543.5,1189,132356.5
"273",2012,"Shelby",165,"Western",41.6850926,-95.3102113,543.5,1189,132356.5
"274",2012,"Sioux",0,"Western",43.0826174,-96.1778827,633,1594,167287
"275",2012,"Sioux",167,"Western",43.0826174,-96.1778827,633,1594,167287
"276",2012,"Story",0,"Des Moines",42.0362415,-93.4650448,3518.5,6929.5,904408.5
"277",2012,"Story",169,"Des Moines",42.0362415,-93.4650448,3518.5,6929.5,904408.5
"278",2012,"Tama",0,"Cedar Rapids",42.0798117,-92.5325425,896.5,2175.5,237681
"279",2012,"Tama",171,"Cedar Rapids",42.0798117,-92.5325425,896.5,2175.5,237681
"280",2012,"Taylor",173,"Western",40.7374324,-94.6964148,343.5,830,82634
"281",2012,"Union",0,"Des Moines",41.0277304,-94.2423792,958.5,2044,236768.5
"282",2012,"Union",175,"Des Moines",41.0277304,-94.2423792,958.5,2044,236768.5
"283",2012,"Van Buren",NA,"Cedar Rapids",40.7532294,-91.9499871,430.5,987,111123.5
"284",2012,"Wapello",0,"Cedar Rapids",41.0305845,-92.4094499,4062,7975.5,1001217
"285",2012,"Wapello",179,"Cedar Rapids",41.0305845,-92.4094499,4062,7975.5,1001217
"286",2012,"Warren",181,"Des Moines",41.3343735,-93.5613594,1647.5,3836,453327.5
"287",2012,"Washington",0,"Cedar Rapids",41.335591,-91.7178676,1125,2520,287051
"288",2012,"Washington",183,"Cedar Rapids",41.335591,-91.7178676,1125,2520,287051
"289",2012,"Wayne",185,"Des Moines",40.7394702,-93.3273639,400,893.5,96603
"290",2012,"Webster",0,"Northern",42.4279662,-94.1817881,3138,6548,781111
"291",2012,"Webster",187,"Northern",42.4279662,-94.1817881,3138,6548,781111
"292",2012,"Winnebago",189,"Northern",43.3775678,-93.7341955,478,1113.5,123099.5
"293",2012,"Winneshiek",191,"Northern",43.2906746,-91.8437074,578,1189,128874
"294",2012,"Woodbury",193,"Western",42.3897169,-96.0447673,8545.5,19510,2329967
"295",2012,"Worth",195,"Northern",43.3773984,-93.2608476,336,750.5,78614
"296",2012,"Wright",197,"Northern",42.7331189,-93.7351465,726.5,1745,200294
"297",2013,"Adair",0,"Des Moines",41.3307464,-94.4709413,402,903,95198
"298",2013,"Adair",1,"Des Moines",41.3307464,-94.4709413,402,903,95198
"299",2013,"Adams",3,"Des Moines",41.0289839,-94.6991849,201,485.5,50697
"300",2013,"Allamakee",5,"Northern",43.2842838,-91.3780923,745.5,1784,187472
"301",2013,"Appanoose",7,"Cedar Rapids",40.7431635,-92.8686104,1185,2361.5,263984.5
"302",2013,"Audubon",0,"Western",41.6845893,-94.9058222,268,640,63162.5
"303",2013,"Audubon",9,"Western",41.6845893,-94.9058222,268,640,63162.5
"304",2013,"Benton",0,"Cedar Rapids",42.0801864,-92.0656912,1140,2509,273908.5
"305",2013,"Benton",11,"Cedar Rapids",42.0801864,-92.0656912,1140,2509,273908.5
"306",2013,"Black Hawk",NA,"Northern",42.4700957,-92.3088197,10504,20926.5,2445135
"307",2013,"Boone",0,"Des Moines",42.0365493,-93.931671,1341,2896,326727
"308",2013,"Boone",15,"Des Moines",42.0365493,-93.931671,1341,2896,326727
"309",2013,"Bremer",17,"Northern",42.7745873,-92.3180548,628.5,1413.5,142066
"310",2013,"Buchanan",19,"Northern",42.4707777,-91.8378392,861,1899,182749.5
"311",2013,"Buena Vista",NA,"Western",42.7354936,-95.151149,1105.5,2923.5,298095.5
