"","feature_id","feature_name","State","County","elev_in_m","elev_in_ft","map_name","lat","long"
"294",466683,"Boylans Grove Post Office (historical)","IA","Butler",317,1040,"Dumont North",42.7866411,-92.9076955
"295",466684,"Alice Post Office (historical)","IA","Grundy",318,1043,"Ivester",42.303595,-92.913812
"296",466685,"Wadaloup Post Office (historical)","IA","Grundy",319,1047,"Conrad East",42.2277634,-92.8252009
"297",466686,"Reinbeck Post Office (historical)","IA","Black Hawk",283,928,"Reinbeck",42.3347082,-92.5751938
"298",466687,"Millers Creek Post Office (historical)","IA","Black Hawk",279,915,"Eagle Center",42.3155452,-92.3374091
"299",466688,"Cedar Valley Post Office (historical)","IA","Black Hawk",253,830,"Waterloo South",42.3916562,-92.2504615
"300",466689,"Enterprise Post Office (historical)","IA","Black Hawk",277,909,"La Porte City",42.3536014,-92.141848
"301",466690,"Fuller Post Office (historical)","IA","Mitchell",357,1171,"Osage",43.3202489,-92.7904705
"302",466691,"Acme Post Office (historical)","IA","Howard",368,1207,"Riceville",43.3188571,-92.5060113
"303",466694,"Jackson School Post Office (historical)","IA","Emmet",390,1280,"Estherville",43.3916256,-94.8294305
"304",466985,"East Peru Post Office","IA","Madison",294,965,"East Peru",41.2269364,-93.926336
"305",467214,"Lost Island Post Office (historical)","IA","Palo Alto",409,1342,"Ruthven",43.1844084,-94.9444325
"306",467215,"Great Oak Post Office (historical)","IA","Palo Alto",371,1217,"Emmetsburg",43.0860767,-94.7169254
"307",467216,"Soda Bar Post Office (historical)","IA","Palo Alto",361,1184,"Emmetsburg",43.0096906,-94.6391453
"308",467217,"Oshdosh Post Office (historical)","IA","Sioux",399,1309,"Maurice",42.9499877,-96.203911
"309",467218,"Patriot Post Office (historical)","IA","Decatur",354,1161,"Van Wert",40.8705548,-93.7668876
"310",467219,"Franklin Post Office (historical)","IA","Decatur",336,1102,"Garden Grove SW",40.7963906,-93.6910532
"311",467220,"Green Valley Post Office (historical)","IA","Decatur",338,1109,"Grand River",40.8686077,-93.9024464
"312",467221,"Sedgewick Post Office (historical)","IA","Decatur",342,1122,"Lamoni South",40.6044436,-93.9413383
"313",467223,"Shocks Post Office (historical)","IA","Wapello",196,643,"Chillicothe",41.0655684,-92.5018544
"314",1802759,"Ottosen Post Office","IA","Humboldt",354,1161,"West Bend",42.8958923,-94.3779313
"315",1906361,"Darlington Post Office (historical)","IA","Sioux",370,1214,"Fairview",43.2255388,-96.4975373
"316",1906362,"Elmsprings Post Office (historical)","IA","Sioux",370,1214,"Fairview",43.2255388,-96.4975373
"317",1906365,"Athol Post Office (historical)","IA","Sioux",444,1457,"Boyden",43.2297013,-96.0986327
"318",1906367,"Calliope Post Office (historical)","IA","Sioux",361,1184,"Hawarden North",43.0077659,-96.4886422
"319",1906368,"Carmel Post Office (historical)","IA","Sioux",439,1440,"Hull",43.1277612,-96.235301
"320",1906370,"Carnes Post Office (historical)","IA","Sioux",388,1273,"Alton",42.92721,-96.0569637
"321",1906373,"Chatsworth Post Office (historical)","IA","Sioux",355,1165,"Chatsworth",42.9161014,-96.5164205
"322",1906375,"Corn Valley Post Office (historical)","IA","Sioux",400,1312,"Ireton",42.9827657,-96.354193
"323",1906376,"May Bell Post Office (historical)","IA","Sioux",446,1463,"Hull",43.1855368,-96.1780782
"324",1906378,"McNally Post Office (historical)","IA","Sioux",405,1329,"Hawarden South",42.9405444,-96.390861
"325",1906379,"Middleburg Post Office (historical)","IA","Sioux",427,1401,"Orange City",43.1135939,-96.0689089
"326",1906381,"Perkins Post Office (historical)","IA","Sioux",446,1463,"Hull",43.1880368,-96.1855784
"327",1906382,"Sheridan Post Office (historical)","IA","Sioux",435,1427,"Boyden",43.1910907,-96.005853
"328",1906389,"Sioux Center Post Office","IA","Sioux",444,1457,"Sioux Center",43.0776201,-96.1747489
"329",1906448,"Rock Valley Post Office","IA","Sioux",380,1247,"Rock Valley",43.2053534,-96.2952194
"330",1906534,"Orange City Post Office","IA","Sioux",439,1440,"Orange City",43.0058595,-96.0570447
"331",1906544,"Newkirk Post Office (historical)","IA","Sioux",436,1430,"Hospers",43.0699837,-95.9780734
"332",1906548,"Maurice Post Office","IA","Sioux",402,1319,"Maurice",42.9658135,-96.1796207
"333",1906551,"Matlock Post Office (historical)","IA","Sioux",427,1401,"Matlock",43.2438658,-95.9352966
"334",1906556,"Ireton Post Office","IA","Sioux",433,1421,"Ireton",42.9750021,-96.318619
"335",1906575,"Hull Post Office","IA","Sioux",438,1437,"Hull",43.1898385,-96.1333993
"336",1906592,"Hospers Post Office","IA","Sioux",410,1345,"Hospers",43.0721897,-95.9058298
"337",1906608,"Hawarden Post Office","IA","Sioux",360,1181,"Hawarden South",42.9957925,-96.4848476
"338",1906622,"Granville Post Office","IA","Sioux",443,1453,"Granville East",42.9859015,-95.8737868
"339",1906631,"Boyden Post Office","IA","Sioux",435,1427,"Boyden",43.1911918,-96.006273
"340",1906641,"Alton Post Office","IA","Sioux",402,1319,"Alton",42.9881373,-96.0100926
"341",1906661,"Helgerson Post Office (historical)","IA","Lyon",424,1391,"Alvord",43.2694247,-96.3419743
"342",1906668,"Upland Post Office (historical)","IA","Lyon",387,1270,"Klondike",43.3910893,-96.507263
"343",1906669,"Smead Post Office (historical)","IA","Lyon",396,1299,"Doon",43.3471978,-96.1919698
"344",1906672,"Lakewood Post Office (historical)","IA","Lyon",400,1312,"Doon",43.3471975,-96.1628024
"345",1906673,"Krogness Post Office (historical)","IA","Lyon",428,1404,"Inwood",43.3199791,-96.3961449
"346",1906674,"Klondike Post Office (historical)","IA","Lyon",394,1293,"Klondike",43.3877561,-96.5208746
"347",1906675,"Granite Post Office (historical)","IA","Lyon",399,1309,"Klondike",43.4688648,-96.5564327
"348",1906677,"Gibraltar Post Office (historical)","IA","Lyon",415,1362,"Klondike",43.4499765,-96.584211
"349",1906690,"Rock Rapids Post Office","IA","Lyon",410,1345,"Rock Rapids",43.4332208,-96.1675811
"350",1906723,"Larchwood Post Office","IA","Lyon",451,1480,"Larchwood",43.4535909,-96.4344581
"351",1906732,"Inwood Post Office","IA","Lyon",447,1467,"Inwood",43.3081297,-96.4321969
"352",1906740,"George Post Office","IA","Lyon",419,1375,"George West",43.3438604,-96.0012807
"353",1906759,"Little Rock Post Office","IA","Lyon",455,1493,"Little Rock",43.4437558,-95.8834631
"354",1906762,"Edna Post Office (historical)","IA","Lyon",431,1414,"Edna",43.384973,-96.0944681
"355",1906764,"Lester Post Office","IA","Lyon",422,1384,"Lester",43.4378193,-96.3320836
"356",1906769,"Doon Post Office","IA","Lyon",394,1293,"Doon",43.2794981,-96.2332576
"357",1906773,"Alvord Post Office","IA","Lyon",404,1325,"Alvord",43.3421786,-96.3006562
"358",1906785,"Beloit Post Office (historical)","IA","Lyon",379,1243,"Canton",43.2813707,-96.5747633
"359",1906797,"Plymouth Centre Post Office (historical)","IA","Plymouth",364,1194,"Union Center NW",42.7322131,-96.2086347
"360",1906799,"Ponona Post Office (historical)","IA","Plymouth",424,1391,"Ireton SW",42.7936025,-96.3808608
"361",1906800,"Potosia Post Office (historical)","IA","Plymouth",386,1266,"Hinton",42.6636039,-96.3719722
"362",1906801,"Ruble Post Office (historical)","IA","Plymouth",397,1302,"Ireton SW",42.808047,-96.4097504
"363",1906804,"Struble Post Office (historical)","IA","Plymouth",387,1270,"Maurice",42.8952663,-96.1953
"364",1906805,"Yoemans Post Office (historical)","IA","Plymouth",412,1352,"Sioux City North",42.5847159,-96.415029
"365",1906807,"Malton Post Office (historical)","IA","Plymouth",370,1214,"Elk Point NE",42.7047175,-96.5892001
"366",1906808,"Melbourne Post Office (historical)","IA","Plymouth",379,1243,"Hinton",42.6499918,-96.2533584
"367",1906809,"Millnerville Post Office (historical)","IA","Plymouth",359,1178,"Millnerville",42.6986047,-96.4883636
"368",1906810,"Neptune Post Office (historical)","IA","Plymouth",418,1371,"Union Center NW",42.6633246,-96.1544668
"369",1906811,"O'Leary Post Office (historical)","IA","Plymouth",435,1427,"Union Center",42.7066574,-96.0586309
"370",1906812,"Broken Kettle Post Office (historical)","IA","Plymouth",340,1115,"Elk Point NE",42.6361053,-96.5044754
"371",1906813,"Crathorne Post Office (historical)","IA","Plymouth",432,1417,"Brunsville",42.8072129,-96.331415
"372",1906814,"Dalton Post Office (historical)","IA","Plymouth",369,1211,"Le Mars",42.7924901,-96.2247458
"373",1906816,"Ellendale Post Office (historical)","IA","Plymouth",432,1417,"Hinton",42.7127702,-96.3703052
"374",1906817,"Furay Post Office (historical)","IA","Plymouth",398,1306,"Ireton SW",42.7647146,-96.4280842
"375",1906818,"Holley Post Office (historical)","IA","Plymouth",433,1421,"Brunsville",42.7777691,-96.341971
"376",1906819,"James Post Office (historical)","IA","Plymouth",345,1132,"James",42.5769374,-96.3175269
"377",1906834,"Le Mars Post Office","IA","Plymouth",372,1220,"Le Mars",42.7940635,-96.1704167
"378",1906872,"Seney Post Office (historical)","IA","Plymouth",379,1243,"Le Mars",42.8527668,-96.1308545
"379",1906877,"Westfield Post Office","IA","Plymouth",348,1142,"Akron",42.7561976,-96.6035696
"380",1906881,"Remsen Post Office","IA","Plymouth",406,1332,"Remsen",42.814869,-95.9722091
"381",1906897,"Merrill Post Office","IA","Plymouth",359,1178,"Union Center NW",42.7196356,-96.2476996
"382",1906912,"Kingsley Post Office","IA","Plymouth",385,1263,"Kingsley",42.5886024,-95.9675287
"383",1906930,"Akron Post Office","IA","Plymouth",350,1148,"Akron",42.828961,-96.5572336
"384",1906940,"Oyens Post Office","IA","Plymouth",391,1283,"Oyens",42.8202672,-96.0577975
"385",1906946,"Hinton Post Office","IA","Plymouth",352,1155,"Hinton",42.6267859,-96.2932185
"386",1906954,"Craig Post Office (historical)","IA","Plymouth",426,1398,"Ireton",42.8958224,-96.3097474
"387",1906956,"Brunsville Post Office","IA","Plymouth",384,1260,"Brunsville",42.8096076,-96.2703392
"388",1906962,"Adaville Post Office (historical)","IA","Plymouth",401,1316,"Ireton SW",42.7502702,-96.4050281
"389",1906965,"Mammen Post Office (historical)","IA","Plymouth",427,1401,"Brunsville",42.8508229,-96.2922471
"390",1906989,"Waterman Post Office (historical)","IA","O'Brien",405,1329,"Sutherland East",42.9558105,-95.4447261
"391",1906990,"Shabbona Post Office (historical)","IA","O'Brien",443,1453,"Granville East",42.9416512,-95.8169578
"392",1906991,"Romano Post Office (historical)","IA","O'Brien",431,1414,"Sutherland West",42.9583132,-95.6141752
"393",1906992,"Philby Post Office (historical)","IA","O'Brien",429,1407,"Sheldon SE",43.0697033,-95.8016804
"394",1906993,"O'Brien Post Office (historical)","IA","O'Brien",423,1388,"Sutherland East",42.9166446,-95.405836
"395",1906994,"Moneta Post Office (historical)","IA","O'Brien",441,1447,"Hartley",43.1291394,-95.3905589
"396",1906995,"Max Post Office (historical)","IA","O'Brien",474,1555,"Plessis",43.18053,-95.595288
"397",1906997,"Gaza Post Office (historical)","IA","O'Brien",456,1496,"Gaza",43.0202555,-95.5800079
"398",1906999,"Elcho Post Office (historical)","IA","O'Brien",455,1493,"Gaza",43.0852525,-95.5033402
"399",1907000,"Crona Post Office (historical)","IA","O'Brien",456,1496,"Gaza",43.1083082,-95.5336188
"400",1907010,"Sheldon Post Office","IA","O'Brien",432,1417,"Sheldon",43.1782995,-95.8553388
"401",1907042,"Sutherland Post Office","IA","O'Brien",436,1430,"Sutherland East",42.9745239,-95.4986908
"402",1907053,"Germantown Post Office (historical)","IA","O'Brien",435,1427,"Granville East",42.953317,-95.7808457
"403",1907061,"Sanborn Post Office","IA","O'Brien",473,1552,"Sanborn",43.182931,-95.6554832
"404",1907079,"Primghar Post Office","IA","O'Brien",465,1526,"Primghar",43.0855794,-95.6281348
"405",1907100,"Paullina Post Office","IA","O'Brien",430,1411,"Paullina",42.9785501,-95.6873854
"406",1907112,"Plessis Posot Office (historical)","IA","O'Brien",463,1519,"Plessis",43.2335836,-95.548065
"407",1907119,"Hartley Post Office","IA","O'Brien",448,1470,"Hartley",43.1806512,-95.4773926
"408",1907135,"Calumet Post Office","IA","O'Brien",437,1434,"Sutherland West",42.9463676,-95.550007
"409",1907137,"Archer Post Office","IA","O'Brien",448,1470,"Primghar",43.1152859,-95.7456081
"410",1907157,"Wendell Post Office (historical)","IA","Cherokee",348,1142,"Washta",42.6110977,-95.6836195
"411",1907158,"Fielding Post Office (historical)","IA","Cherokee",425,1394,"Fielding",42.6630435,-95.8002901
"412",1907159,"East Hampton Post Office (historical)","IA","Cherokee",428,1404,"Quimby SE",42.59443,-95.5863946
"413",1907160,"De Leon Post Office (historical)","IA","Cherokee",398,1306,"Cherokee South",42.6333182,-95.5641724
"414",1907162,"Diamond Post Office (historical)","IA","Cherokee",416,1365,"Galva",42.6052615,-95.4461132
"415",1907163,"Coulson Post Office (historical)","IA","Cherokee",415,1362,"Galva",42.6049837,-95.4461132
"416",1907164,"Baum Post Office (historical)","IA","Cherokee",406,1332,"Quimby",42.7360968,-95.6836214
"417",1907174,"Cherokee Post Office","IA","Cherokee",369,1211,"Cherokee North",42.7508695,-95.5539319
"418",1907212,"Marcus Post Office","IA","Cherokee",449,1473,"Marcus",42.8247571,-95.8069475
"419",1907227,"Aurelia Post Office","IA","Cherokee",424,1391,"Aurelia",42.712951,-95.4356896
"420",1907242,"Washta Post Office","IA","Cherokee",351,1152,"Washta",42.5757594,-95.7176595
"421",1907247,"Quimby Post Office","IA","Cherokee",360,1181,"Quimby",42.6305597,-95.6431818
"422",1907255,"Meriden Post Office","IA","Cherokee",429,1407,"Cleghorn",42.7954105,-95.6342059
"423",1907262,"Larrabee Post Office","IA","Cherokee",417,1368,"Cherokee North",42.8614704,-95.5454376
"424",1907265,"Cleghorn Post Office","IA","Cherokee",447,1467,"Cleghorn",42.8128562,-95.713022
"425",1907282,"Runyan Post Office (historical)","IA","Osceola",454,1489,"Melvin",43.3421915,-95.5280639
"426",1907283,"May City Post Office (historical)","IA","Osceola",435,1427,"May City",43.3208025,-95.4744512
"427",1907285,"Holman Post Office (historical)","IA","Osceola",487,1598,"Sibley East",43.4138569,-95.6447342
