"","cy","county_name","county","service_area","County_FIPS","lat","long","avg_monthly_cases","avg_monthly_recipients","avg_monthly_grants"
"1",2011,"Adair",1,"Des Moines",0,41.3307464,-94.4709413,23,58.5,7141.5
"2",2011,"Adair",1,"Des Moines",1,41.3307464,-94.4709413,23,58.5,7141.5
"3",2011,"Adams",2,"Des Moines",3,41.0289839,-94.6991849,14,36,4935.5
"4",2011,"Allamakee",3,"Northern",5,43.2842838,-91.3780923,110,287,35360.5
"5",2011,"Appanoose",4,"Cedar Rapids",7,40.7431635,-92.8686104,116,284.5,38359.5
"6",2011,"Audubon",5,"Western",0,41.6845893,-94.9058222,17,40,5224.5
"7",2011,"Audubon",5,"Western",9,41.6845893,-94.9058222,17,40,5224.5
"8",2011,"Benton",6,"Cedar Rapids",0,42.0801864,-92.0656912,81,196.5,25885
"9",2011,"Benton",6,"Cedar Rapids",11,42.0801864,-92.0656912,81,196.5,25885
"10",2011,"Black Hawk",7,"Northern",NA,42.4700957,-92.3088197,1064.5,2675,359518
"11",2011,"Boone",8,"Des Moines",0,42.0365493,-93.931671,104.5,279.5,37144
"12",2011,"Boone",8,"Des Moines",15,42.0365493,-93.931671,104.5,279.5,37144
"13",2011,"Bremer",9,"Northern",17,42.7745873,-92.3180548,52,124.5,16277
"14",2011,"Buchanan",10,"Northern",19,42.4707777,-91.8378392,72,174,23851.5
"15",2011,"Buena Vista",11,"Western",NA,42.7354936,-95.151149,98,257,31554
"16",2011,"Butler",12,"Northern",23,42.7315661,-92.7901934,55.5,141,18665
"17",2011,"Calhoun",13,"Northern",25,42.3851848,-94.6404136,31,74,9806
"18",2011,"Carroll",14,"Western",0,42.0362382,-94.8605593,56,148.5,18814.5
"19",2011,"Carroll",14,"Western",27,42.0362382,-94.8605593,56,148.5,18814.5
"20",2011,"Cass",15,"Western",29,41.3314876,-94.9278266,83.5,200,26937.5
"21",2011,"Cedar",16,"Eastern",0,41.7723207,-91.1324125,42.5,111.5,15044
"22",2011,"Cedar",16,"Eastern",31,41.7723207,-91.1324125,42.5,111.5,15044
"23",2011,"Cerro Gordo",17,"Northern",NA,43.0815577,-93.2608184,184,468,60294
"24",2011,"Cherokee",18,"Western",0,42.7356226,-95.6238055,28,61,8438.5
"25",2011,"Cherokee",18,"Western",35,42.7356226,-95.6238055,28,61,8438.5
"26",2011,"Chickasaw",19,"Northern",37,43.0600414,-92.3176637,57,138,18024
"27",2011,"Clarke",20,"Des Moines",39,41.0290323,-93.7851579,53,141.5,18849
"28",2011,"Clay",21,"Western",41,43.0825804,-95.1509194,101,257.5,33129.5
"29",2011,"Clayton",22,"Northern",0,42.8447493,-91.3414328,48.5,142,16313
"30",2011,"Clayton",22,"Northern",43,42.8447493,-91.3414328,48.5,142,16313
"31",2011,"Clinton",23,"Eastern",0,41.8980358,-90.5319724,411.5,1051.5,133873.5
"32",2011,"Clinton",23,"Eastern",45,41.8980358,-90.5319724,411.5,1051.5,133873.5
"33",2011,"Crawford",24,"Western",47,42.0372125,-95.3819678,114.5,294.5,38412
"34",2011,"Dallas",25,"Des Moines",0,41.6848862,-94.0397374,129.5,329.5,44436
"35",2011,"Dallas",25,"Des Moines",49,41.6848862,-94.0397374,129.5,329.5,44436
"36",2011,"Davis",26,"Cedar Rapids",0,40.7476891,-92.4097173,35.5,100,12318.5
"37",2011,"Davis",26,"Cedar Rapids",51,40.7476891,-92.4097173,35.5,100,12318.5
"38",2011,"Decatur",27,"Des Moines",0,40.7376827,-93.7862815,51,136,16584
"39",2011,"Decatur",27,"Des Moines",53,40.7376827,-93.7862815,51,136,16584
"40",2011,"Delaware",28,"Northern",0,42.471211,-91.3673502,69.5,193.5,25009
"41",2011,"Delaware",28,"Northern",55,42.471211,-91.3673502,69.5,193.5,25009
"42",2011,"Des Moines",29,"Eastern",NA,40.9231829,-91.1814707,352.5,874,116441
"43",2011,"Dickinson",30,"Western",59,43.3779848,-95.1508301,40.5,106,12851.5
"44",2011,"Dubuque",31,"Eastern",0,42.468832,-90.8824564,521.5,1386,168380
"45",2011,"Dubuque",31,"Eastern",61,42.468832,-90.8824564,521.5,1386,168380
"46",2011,"Emmet",32,"Western",63,43.3780225,-94.6784803,59.5,173,21473.5
"47",2011,"Fayette",33,"Northern",0,42.8625919,-91.8443207,123,337,42096.5
"48",2011,"Fayette",33,"Northern",65,42.8625919,-91.8443207,123,337,42096.5
"49",2011,"Floyd",34,"Northern",0,43.0599208,-92.7890033,82,208,28537
"50",2011,"Floyd",34,"Northern",67,43.0599208,-92.7890033,82,208,28537
"51",2011,"Franklin",35,"Northern",0,42.7325458,-93.262473,42,118.5,13755
"52",2011,"Franklin",35,"Northern",69,42.7325458,-93.262473,42,118.5,13755
"53",2011,"Fremont",36,"Western",0,40.7455892,-95.6046765,27,65,8723
"54",2011,"Fremont",36,"Western",71,40.7455892,-95.6046765,27,65,8723
"55",2011,"Greene",37,"Western",0,42.0362394,-94.3968356,41,100.5,12516
"56",2011,"Greene",37,"Western",73,42.0362394,-94.3968356,41,100.5,12516
"57",2011,"Grundy",38,"Northern",0,42.4018651,-92.7914177,27.5,68,8216.5
"58",2011,"Grundy",38,"Northern",75,42.4018651,-92.7914177,27.5,68,8216.5
"59",2011,"Guthrie",39,"Western",0,41.6837548,-94.501055,22,58,7505.5
"60",2011,"Guthrie",39,"Western",77,41.6837548,-94.501055,22,58,7505.5
"61",2011,"Hamilton",40,"Northern",0,42.3837722,-93.7068085,68,184,22069
"62",2011,"Hamilton",40,"Northern",79,42.3837722,-93.7068085,68,184,22069
"63",2011,"Hancock",41,"Northern",0,43.0818861,-93.7342723,33,71,9829
"64",2011,"Hancock",41,"Northern",81,43.0818861,-93.7342723,33,71,9829
"65",2011,"Hardin",42,"Northern",83,42.3838803,-93.2404025,92,259.5,32374.5
"66",2011,"Harrison",43,"Western",85,41.6828528,-95.8169209,62.5,154,20213
"67",2011,"Henry",44,"Eastern",87,40.9879383,-91.5445241,116.5,278.5,37409.5
"68",2011,"Howard",45,"Northern",89,43.3567673,-92.3171989,43.5,127,14307
"69",2011,"Humboldt",46,"Northern",0,42.7764686,-94.2071868,33,89.5,10038.5
"70",2011,"Humboldt",46,"Northern",91,42.7764686,-94.2071868,33,89.5,10038.5
"71",2011,"Ida",47,"Western",0,42.3868747,-95.5134962,14,29,4144.5
"72",2011,"Ida",47,"Western",93,42.3868747,-95.5134962,14,29,4144.5
"73",2011,"Iowa",48,"Cedar Rapids",0,41.6863229,-92.065524,40,99,13588
"74",2011,"Iowa",48,"Cedar Rapids",95,41.6863229,-92.065524,40,99,13588
"75",2011,"Jackson",49,"Eastern",0,42.1717426,-90.5742294,117,306.5,40044.5
"76",2011,"Jackson",49,"Eastern",97,42.1717426,-90.5742294,117,306.5,40044.5
"77",2011,"Jasper",50,"Cedar Rapids",99,41.6860394,-93.053765,198,485.5,66106
"78",2011,"Jefferson",51,"Cedar Rapids",0,41.0317596,-91.9488774,130,326.5,43982.5
"79",2011,"Jefferson",51,"Cedar Rapids",101,41.0317596,-91.9488774,130,326.5,43982.5
"80",2011,"Johnson",52,"Cedar Rapids",103,41.6715511,-91.5880849,440,1250,159108.5
"81",2011,"Jones",53,"Cedar Rapids",105,42.1212397,-91.1314352,63,167.5,22923.5
"82",2011,"Keokuk",54,"Cedar Rapids",0,41.336465,-92.1786426,44.5,117,15149
"83",2011,"Keokuk",54,"Cedar Rapids",107,41.336465,-92.1786426,44.5,117,15149
"84",2011,"Kossuth",55,"Western",109,43.20413,-94.2067199,63,153.5,18842.5
"85",2011,"Lee",56,"Eastern",111,40.6419764,-91.479264,297,729,100546
"86",2011,"Linn",57,"Cedar Rapids",0,42.0789478,-91.5989646,1031,2673,350411.5
"87",2011,"Linn",57,"Cedar Rapids",113,42.0789478,-91.5989646,1031,2673,350411.5
"88",2011,"Louisa",58,"Eastern",115,41.2185073,-91.2596184,63,152,19710
"89",2011,"Lucas",59,"Des Moines",0,41.0293738,-93.3277207,75.5,222.5,25463
"90",2011,"Lucas",59,"Des Moines",117,41.0293738,-93.3277207,75.5,222.5,25463
"91",2011,"Lyon",60,"Western",119,43.380497,-96.2102924,17,51.5,5548
"92",2011,"Madison",61,"Des Moines",121,41.3307142,-94.0155619,47,118.5,14998
"93",2011,"Mahaska",62,"Cedar Rapids",123,41.3352035,-92.6409094,185,484.5,60442
"94",2011,"Marion",63,"Des Moines",0,41.3344515,-93.0994367,117.5,320,41568.5
"95",2011,"Marion",63,"Des Moines",125,41.3344515,-93.0994367,117.5,320,41568.5
"96",2011,"Marshall",64,"Northern",127,42.0358499,-92.9987706,286.5,756,98370.5
"97",2011,"Mills",65,"Western",129,41.0334523,-95.6213267,52,122,16690.5
"98",2011,"Mitchell",66,"Northern",0,43.3564124,-92.7890315,14,42.5,4906
"99",2011,"Mitchell",66,"Northern",131,43.3564124,-92.7890315,14,42.5,4906
"100",2011,"Monona",67,"Western",0,42.0516663,-95.9599235,26,56.5,8076.5
"101",2011,"Monona",67,"Western",133,42.0516663,-95.9599235,26,56.5,8076.5
"102",2011,"Monroe",68,"Cedar Rapids",0,41.0297826,-92.8689877,51.5,142,17262
"103",2011,"Monroe",68,"Cedar Rapids",135,41.0297826,-92.8689877,51.5,142,17262
"104",2011,"Montgomery",69,"Western",137,41.03014,-95.1563758,93,253.5,32663.5
"105",2011,"Muscatine",70,"Eastern",0,41.4839221,-91.1127562,322,848.5,110731.5
"106",2011,"Muscatine",70,"Eastern",139,41.4839221,-91.1127562,322,848.5,110731.5
"107",2011,"O'Brien",71,"Western",NA,43.0837527,-95.6248784,58.5,159,20219
"108",2011,"Osceola",72,"Western",0,43.3785704,-95.6236852,16,41.5,5423.5
"109",2011,"Osceola",72,"Western",143,43.3785704,-95.6236852,16,41.5,5423.5
"110",2011,"Page",73,"Western",145,40.7391444,-95.1501747,88.5,210.5,28642.5
"111",2011,"Palo Alto",74,"Western",NA,43.0820643,-94.6781371,35.5,91,11731.5
"112",2011,"Plymouth",75,"Western",0,42.7378346,-96.2140431,45.5,118,14930
"113",2011,"Plymouth",75,"Western",149,42.7378346,-96.2140431,45.5,118,14930
"114",2011,"Pocahontas",76,"Northern",0,42.7341351,-94.6787466,33,87.5,9870
"115",2011,"Pocahontas",76,"Northern",151,42.7341351,-94.6787466,33,87.5,9870
"116",2011,"Polk",77,"Des Moines",0,41.6855048,-93.5735335,2657.5,7121,936738
"117",2011,"Polk",77,"Des Moines",153,41.6855048,-93.5735335,2657.5,7121,936738
"118",2011,"Pottawattamie",78,"Western",155,41.3366123,-95.5423935,670,1666,221972
"119",2011,"Poweshiek",79,"Cedar Rapids",157,41.6864422,-92.5314684,96,258,32737
"120",2011,"Ringgold",80,"Des Moines",159,40.7352023,-94.2439719,17.5,46,5696
"121",2011,"Sac",81,"Western",0,42.3862604,-95.1053946,30.5,72,9364.5
"122",2011,"Sac",81,"Western",161,42.3862604,-95.1053946,30.5,72,9364.5
"123",2011,"Scott",82,"Eastern",163,41.6370978,-90.6232428,1615,4300.5,549620.5
"124",2011,"Shelby",83,"Western",0,41.6850926,-95.3102113,27,54.5,8223
"125",2011,"Shelby",83,"Western",165,41.6850926,-95.3102113,27,54.5,8223
"126",2011,"Sioux",84,"Western",0,43.0826174,-96.1778827,56,141.5,18184
"127",2011,"Sioux",84,"Western",167,43.0826174,-96.1778827,56,141.5,18184
"128",2011,"Story",85,"Des Moines",0,42.0362415,-93.4650448,237,599.5,76229.5
"129",2011,"Story",85,"Des Moines",169,42.0362415,-93.4650448,237,599.5,76229.5
"130",2011,"Tama",86,"Cedar Rapids",0,42.0798117,-92.5325425,68,179,22294
"131",2011,"Tama",86,"Cedar Rapids",171,42.0798117,-92.5325425,68,179,22294
"132",2011,"Taylor",87,"Western",173,40.7374324,-94.6964148,28.5,62,9271
"133",2011,"Union",88,"Des Moines",0,41.0277304,-94.2423792,79.5,190,26666.5
"134",2011,"Union",88,"Des Moines",175,41.0277304,-94.2423792,79.5,190,26666.5
"135",2011,"Van Buren",89,"Cedar Rapids",NA,40.7532294,-91.9499871,45.5,132,17292.5
"136",2011,"Wapello",90,"Cedar Rapids",0,41.0305845,-92.4094499,449.5,1183,153612.5
"137",2011,"Wapello",90,"Cedar Rapids",179,41.0305845,-92.4094499,449.5,1183,153612.5
"138",2011,"Warren",91,"Des Moines",181,41.3343735,-93.5613594,139.5,323.5,47356
"139",2011,"Washington",92,"Cedar Rapids",0,41.335591,-91.7178676,100.5,279,34656
"140",2011,"Washington",92,"Cedar Rapids",183,41.335591,-91.7178676,100.5,279,34656
"141",2011,"Wayne",93,"Des Moines",185,40.7394702,-93.3273639,38,100,12627
"142",2011,"Webster",94,"Northern",0,42.4279662,-94.1817881,291.5,721,93333.5
"143",2011,"Webster",94,"Northern",187,42.4279662,-94.1817881,291.5,721,93333.5
"144",2011,"Winnebago",95,"Northern",189,43.3775678,-93.7341955,25,76,8206
"145",2011,"Winneshiek",96,"Northern",191,43.2906746,-91.8437074,47.5,133.5,16184.5
"146",2011,"Woodbury",97,"Western",193,42.3897169,-96.0447673,665.5,1754,231768.5
"147",2011,"Worth",98,"Northern",195,43.3773984,-93.2608476,20,47.5,5497.5
"148",2011,"Wright",99,"Northern",197,42.7331189,-93.7351465,79.5,199,26346
"149",2012,"Adair",1,"Des Moines",0,41.3307464,-94.4709413,28.5,67.5,9434.5
"150",2012,"Adair",1,"Des Moines",1,41.3307464,-94.4709413,28.5,67.5,9434.5
"151",2012,"Adams",2,"Des Moines",3,41.0289839,-94.6991849,13.5,37,4869
"152",2012,"Allamakee",3,"Northern",5,43.2842838,-91.3780923,88,240.5,28245
"153",2012,"Appanoose",4,"Cedar Rapids",7,40.7431635,-92.8686104,108,268.5,35644
"154",2012,"Audubon",5,"Western",0,41.6845893,-94.9058222,14.5,39,5024.5
"155",2012,"Audubon",5,"Western",9,41.6845893,-94.9058222,14.5,39,5024.5
"156",2012,"Benton",6,"Cedar Rapids",0,42.0801864,-92.0656912,75.5,192.5,24224
"157",2012,"Benton",6,"Cedar Rapids",11,42.0801864,-92.0656912,75.5,192.5,24224
"158",2012,"Black Hawk",7,"Northern",NA,42.4700957,-92.3088197,973,2442.5,326673
"159",2012,"Boone",8,"Des Moines",0,42.0365493,-93.931671,107,292.5,36870
"160",2012,"Boone",8,"Des Moines",15,42.0365493,-93.931671,107,292.5,36870
"161",2012,"Bremer",9,"Northern",17,42.7745873,-92.3180548,45,98,14156.5
"162",2012,"Buchanan",10,"Northern",19,42.4707777,-91.8378392,62,143,19600
"163",2012,"Buena Vista",11,"Western",NA,42.7354936,-95.151149,82,217.5,28236
"164",2012,"Butler",12,"Northern",23,42.7315661,-92.7901934,42.5,120.5,14587.5
"165",2012,"Calhoun",13,"Northern",25,42.3851848,-94.6404136,25.5,68,8159.5
"166",2012,"Carroll",14,"Western",0,42.0362382,-94.8605593,53.5,147.5,16174
"167",2012,"Carroll",14,"Western",27,42.0362382,-94.8605593,53.5,147.5,16174
"168",2012,"Cass",15,"Western",29,41.3314876,-94.9278266,63.5,153,20720
"169",2012,"Cedar",16,"Eastern",0,41.7723207,-91.1324125,37.5,93.5,12685.5
"170",2012,"Cedar",16,"Eastern",31,41.7723207,-91.1324125,37.5,93.5,12685.5
"171",2012,"Cerro Gordo",17,"Northern",NA,43.0815577,-93.2608184,165,377.5,52626.5
"172",2012,"Cherokee",18,"Western",0,42.7356226,-95.6238055,28,61,8683
"173",2012,"Cherokee",18,"Western",35,42.7356226,-95.6238055,28,61,8683
"174",2012,"Chickasaw",19,"Northern",37,43.0600414,-92.3176637,53.5,122,16079
"175",2012,"Clarke",20,"Des Moines",39,41.0290323,-93.7851579,44.5,128.5,15805.5
"176",2012,"Clay",21,"Western",41,43.0825804,-95.1509194,84,214,27470.5
"177",2012,"Clayton",22,"Northern",0,42.8447493,-91.3414328,45.5,118.5,14721
"178",2012,"Clayton",22,"Northern",43,42.8447493,-91.3414328,45.5,118.5,14721
"179",2012,"Clinton",23,"Eastern",0,41.8980358,-90.5319724,386,968,124793.5
"180",2012,"Clinton",23,"Eastern",45,41.8980358,-90.5319724,386,968,124793.5
"181",2012,"Crawford",24,"Western",47,42.0372125,-95.3819678,113,284.5,36348.5
"182",2012,"Dallas",25,"Des Moines",0,41.6848862,-94.0397374,114.5,277.5,35295.5
"183",2012,"Dallas",25,"Des Moines",49,41.6848862,-94.0397374,114.5,277.5,35295.5
"184",2012,"Davis",26,"Cedar Rapids",0,40.7476891,-92.4097173,31,75,10509
"185",2012,"Davis",26,"Cedar Rapids",51,40.7476891,-92.4097173,31,75,10509
"186",2012,"Decatur",27,"Des Moines",0,40.7376827,-93.7862815,45,112,15253
"187",2012,"Decatur",27,"Des Moines",53,40.7376827,-93.7862815,45,112,15253
"188",2012,"Delaware",28,"Northern",0,42.471211,-91.3673502,51.5,134.5,18266
"189",2012,"Delaware",28,"Northern",55,42.471211,-91.3673502,51.5,134.5,18266
"190",2012,"Des Moines",29,"Eastern",NA,40.9231829,-91.1814707,330,838,106546.5
"191",2012,"Dickinson",30,"Western",59,43.3779848,-95.1508301,39,104,13078.5
"192",2012,"Dubuque",31,"Eastern",0,42.468832,-90.8824564,528,1393,169746.5
"193",2012,"Dubuque",31,"Eastern",61,42.468832,-90.8824564,528,1393,169746.5
"194",2012,"Emmet",32,"Western",63,43.3780225,-94.6784803,57.5,146,18968.5
"195",2012,"Fayette",33,"Northern",0,42.8625919,-91.8443207,104.5,271,35588
"196",2012,"Fayette",33,"Northern",65,42.8625919,-91.8443207,104.5,271,35588
"197",2012,"Floyd",34,"Northern",0,43.0599208,-92.7890033,79.5,192,26513
"198",2012,"Floyd",34,"Northern",67,43.0599208,-92.7890033,79.5,192,26513
"199",2012,"Franklin",35,"Northern",0,42.7325458,-93.262473,44.5,117,13783.5
"200",2012,"Franklin",35,"Northern",69,42.7325458,-93.262473,44.5,117,13783.5
"201",2012,"Fremont",36,"Western",0,40.7455892,-95.6046765,34,71.5,10742.5
"202",2012,"Fremont",36,"Western",71,40.7455892,-95.6046765,34,71.5,10742.5
"203",2012,"Greene",37,"Western",0,42.0362394,-94.3968356,42,110.5,13471.5
"204",2012,"Greene",37,"Western",73,42.0362394,-94.3968356,42,110.5,13471.5
"205",2012,"Grundy",38,"Northern",0,42.4018651,-92.7914177,24.5,59,6764
"206",2012,"Grundy",38,"Northern",75,42.4018651,-92.7914177,24.5,59,6764
"207",2012,"Guthrie",39,"Western",0,41.6837548,-94.501055,26,67.5,9138.5
"208",2012,"Guthrie",39,"Western",77,41.6837548,-94.501055,26,67.5,9138.5
"209",2012,"Hamilton",40,"Northern",0,42.3837722,-93.7068085,65.5,154.5,21259
"210",2012,"Hamilton",40,"Northern",79,42.3837722,-93.7068085,65.5,154.5,21259
"211",2012,"Hancock",41,"Northern",0,43.0818861,-93.7342723,31,70,9465
"212",2012,"Hancock",41,"Northern",81,43.0818861,-93.7342723,31,70,9465
"213",2012,"Hardin",42,"Northern",83,42.3838803,-93.2404025,94,254,31933
"214",2012,"Harrison",43,"Western",85,41.6828528,-95.8169209,51,123.5,17236.5
"215",2012,"Henry",44,"Eastern",87,40.9879383,-91.5445241,93.5,233,31419.5
"216",2012,"Howard",45,"Northern",89,43.3567673,-92.3171989,30,83,10473
"217",2012,"Humboldt",46,"Northern",0,42.7764686,-94.2071868,30,76,9513.5
"218",2012,"Humboldt",46,"Northern",91,42.7764686,-94.2071868,30,76,9513.5
"219",2012,"Ida",47,"Western",0,42.3868747,-95.5134962,15,33.5,4566.5
"220",2012,"Ida",47,"Western",93,42.3868747,-95.5134962,15,33.5,4566.5
"221",2012,"Iowa",48,"Cedar Rapids",0,41.6863229,-92.065524,32,86,11214
"222",2012,"Iowa",48,"Cedar Rapids",95,41.6863229,-92.065524,32,86,11214
"223",2012,"Jackson",49,"Eastern",0,42.1717426,-90.5742294,112.5,288,37197
"224",2012,"Jackson",49,"Eastern",97,42.1717426,-90.5742294,112.5,288,37197
"225",2012,"Jasper",50,"Cedar Rapids",99,41.6860394,-93.053765,208.5,514.5,70126
"226",2012,"Jefferson",51,"Cedar Rapids",0,41.0317596,-91.9488774,91.5,219,28477.5
"227",2012,"Jefferson",51,"Cedar Rapids",101,41.0317596,-91.9488774,91.5,219,28477.5
"228",2012,"Johnson",52,"Cedar Rapids",103,41.6715511,-91.5880849,494,1409,175752
"229",2012,"Jones",53,"Cedar Rapids",105,42.1212397,-91.1314352,63.5,157,21265
"230",2012,"Keokuk",54,"Cedar Rapids",0,41.336465,-92.1786426,48,141.5,17776
"231",2012,"Keokuk",54,"Cedar Rapids",107,41.336465,-92.1786426,48,141.5,17776
"232",2012,"Kossuth",55,"Western",109,43.20413,-94.2067199,48,115,13621
"233",2012,"Lee",56,"Eastern",111,40.6419764,-91.479264,244.5,621,83362.5
"234",2012,"Linn",57,"Cedar Rapids",0,42.0789478,-91.5989646,944.5,2456.5,318355
"235",2012,"Linn",57,"Cedar Rapids",113,42.0789478,-91.5989646,944.5,2456.5,318355
"236",2012,"Louisa",58,"Eastern",115,41.2185073,-91.2596184,57,123.5,17978.5
"237",2012,"Lucas",59,"Des Moines",0,41.0293738,-93.3277207,55,141.5,16475.5
"238",2012,"Lucas",59,"Des Moines",117,41.0293738,-93.3277207,55,141.5,16475.5
"239",2012,"Lyon",60,"Western",119,43.380497,-96.2102924,17,54,6386.5
"240",2012,"Madison",61,"Des Moines",121,41.3307142,-94.0155619,44,109,14692.5
"241",2012,"Mahaska",62,"Cedar Rapids",123,41.3352035,-92.6409094,161,418.5,55111.5
"242",2012,"Marion",63,"Des Moines",0,41.3344515,-93.0994367,128.5,338,43421.5
"243",2012,"Marion",63,"Des Moines",125,41.3344515,-93.0994367,128.5,338,43421.5
"244",2012,"Marshall",64,"Northern",127,42.0358499,-92.9987706,247.5,658,86375.5
"245",2012,"Mills",65,"Western",129,41.0334523,-95.6213267,53.5,131,18388.5
"246",2012,"Mitchell",66,"Northern",0,43.3564124,-92.7890315,17,43,6142
"247",2012,"Mitchell",66,"Northern",131,43.3564124,-92.7890315,17,43,6142
"248",2012,"Monona",67,"Western",0,42.0516663,-95.9599235,21,47.5,7140
"249",2012,"Monona",67,"Western",133,42.0516663,-95.9599235,21,47.5,7140
"250",2012,"Monroe",68,"Cedar Rapids",0,41.0297826,-92.8689877,39,104,12813
"251",2012,"Monroe",68,"Cedar Rapids",135,41.0297826,-92.8689877,39,104,12813
"252",2012,"Montgomery",69,"Western",137,41.03014,-95.1563758,84,215,27363
"253",2012,"Muscatine",70,"Eastern",0,41.4839221,-91.1127562,282.5,740.5,97080.5
"254",2012,"Muscatine",70,"Eastern",139,41.4839221,-91.1127562,282.5,740.5,97080.5
"255",2012,"O'Brien",71,"Western",NA,43.0837527,-95.6248784,45.5,121,16142.5
"256",2012,"Osceola",72,"Western",0,43.3785704,-95.6236852,16,46,5675
"257",2012,"Osceola",72,"Western",143,43.3785704,-95.6236852,16,46,5675
"258",2012,"Page",73,"Western",145,40.7391444,-95.1501747,76.5,168.5,23095.5
"259",2012,"Palo Alto",74,"Western",NA,43.0820643,-94.6781371,31,76,10278
"260",2012,"Plymouth",75,"Western",0,42.7378346,-96.2140431,38,104.5,13451
"261",2012,"Plymouth",75,"Western",149,42.7378346,-96.2140431,38,104.5,13451
"262",2012,"Pocahontas",76,"Northern",0,42.7341351,-94.6787466,32.5,87.5,10131.5
"263",2012,"Pocahontas",76,"Northern",151,42.7341351,-94.6787466,32.5,87.5,10131.5
"264",2012,"Polk",77,"Des Moines",0,41.6855048,-93.5735335,2507,6711,870491
"265",2012,"Polk",77,"Des Moines",153,41.6855048,-93.5735335,2507,6711,870491
"266",2012,"Pottawattamie",78,"Western",155,41.3366123,-95.5423935,613.5,1542.5,203910.5
"267",2012,"Poweshiek",79,"Cedar Rapids",157,41.6864422,-92.5314684,72.5,202.5,24290.5
"268",2012,"Ringgold",80,"Des Moines",159,40.7352023,-94.2439719,21,50.5,6627.5
"269",2012,"Sac",81,"Western",0,42.3862604,-95.1053946,23.5,49.5,6891
"270",2012,"Sac",81,"Western",161,42.3862604,-95.1053946,23.5,49.5,6891
"271",2012,"Scott",82,"Eastern",163,41.6370978,-90.6232428,1526,4035,517171.5
"272",2012,"Shelby",83,"Western",0,41.6850926,-95.3102113,27.5,65,9257
"273",2012,"Shelby",83,"Western",165,41.6850926,-95.3102113,27.5,65,9257
"274",2012,"Sioux",84,"Western",0,43.0826174,-96.1778827,55.5,135.5,17373.5
"275",2012,"Sioux",84,"Western",167,43.0826174,-96.1778827,55.5,135.5,17373.5
"276",2012,"Story",85,"Des Moines",0,42.0362415,-93.4650448,209,548.5,67732.5
"277",2012,"Story",85,"Des Moines",169,42.0362415,-93.4650448,209,548.5,67732.5
"278",2012,"Tama",86,"Cedar Rapids",0,42.0798117,-92.5325425,64,168,21845
"279",2012,"Tama",86,"Cedar Rapids",171,42.0798117,-92.5325425,64,168,21845
"280",2012,"Taylor",87,"Western",173,40.7374324,-94.6964148,24.5,49,7466.5
"281",2012,"Union",88,"Des Moines",0,41.0277304,-94.2423792,62.5,146.5,20659.5
"282",2012,"Union",88,"Des Moines",175,41.0277304,-94.2423792,62.5,146.5,20659.5
"283",2012,"Van Buren",89,"Cedar Rapids",NA,40.7532294,-91.9499871,33.5,84.5,11304.5
"284",2012,"Wapello",90,"Cedar Rapids",0,41.0305845,-92.4094499,401.5,1034.5,138699
"285",2012,"Wapello",90,"Cedar Rapids",179,41.0305845,-92.4094499,401.5,1034.5,138699
"286",2012,"Warren",91,"Des Moines",181,41.3343735,-93.5613594,134,301,43630.5
"287",2012,"Washington",92,"Cedar Rapids",0,41.335591,-91.7178676,72,200.5,25133
"288",2012,"Washington",92,"Cedar Rapids",183,41.335591,-91.7178676,72,200.5,25133
"289",2012,"Wayne",93,"Des Moines",185,40.7394702,-93.3273639,31,86,10367.5
"290",2012,"Webster",94,"Northern",0,42.4279662,-94.1817881,280.5,691,90603
"291",2012,"Webster",94,"Northern",187,42.4279662,-94.1817881,280.5,691,90603
"292",2012,"Winnebago",95,"Northern",189,43.3775678,-93.7341955,24.5,61,7447
"293",2012,"Winneshiek",96,"Northern",191,43.2906746,-91.8437074,44,117,14818.5
"294",2012,"Woodbury",97,"Western",193,42.3897169,-96.0447673,569,1462.5,191300.5
"295",2012,"Worth",98,"Northern",195,43.3773984,-93.2608476,16,33.5,4857.5
"296",2012,"Wright",99,"Northern",197,42.7331189,-93.7351465,66.5,163,19757
"297",2013,"Adair",1,"Des Moines",0,41.3307464,-94.4709413,20.5,51,7041
"298",2013,"Adair",1,"Des Moines",1,41.3307464,-94.4709413,20.5,51,7041
"299",2013,"Adams",2,"Des Moines",3,41.0289839,-94.6991849,11,22.5,3219.5
"300",2013,"Allamakee",3,"Northern",5,43.2842838,-91.3780923,72.5,186.5,23283
"301",2013,"Appanoose",4,"Cedar Rapids",7,40.7431635,-92.8686104,76,193,25358
"302",2013,"Audubon",5,"Western",0,41.6845893,-94.9058222,14,37,4360.5
"303",2013,"Audubon",5,"Western",9,41.6845893,-94.9058222,14,37,4360.5
"304",2013,"Benton",6,"Cedar Rapids",0,42.0801864,-92.0656912,60,149.5,19140
"305",2013,"Benton",6,"Cedar Rapids",11,42.0801864,-92.0656912,60,149.5,19140
"306",2013,"Black Hawk",7,"Northern",NA,42.4700957,-92.3088197,934.5,2326.5,308382.5
"307",2013,"Boone",8,"Des Moines",0,42.0365493,-93.931671,97.5,264,33238
"308",2013,"Boone",8,"Des Moines",15,42.0365493,-93.931671,97.5,264,33238
"309",2013,"Bremer",9,"Northern",17,42.7745873,-92.3180548,41,95.5,12948.5
"310",2013,"Buchanan",10,"Northern",19,42.4707777,-91.8378392,58.5,134.5,17771.5
