"","year","county_name","dhs_service_area","judicial_district","disposition","reports","unique_children","duplicate_children","County_FIPS","State_FIPS","lat","long"
"237",2004,"Poweshiek","4-Ames","8-Eigth JD","Unconfirmed",50,61,64,"157","19",41.6864422,-92.5314684
"238",2004,"Ringgold","6-Des Moines","5-FifthJD","Confirmed",4,5,5,"159","19",40.7352023,-94.2439719
"239",2004,"Ringgold","6-Des Moines","5-FifthJD","Founded",18,11,17,"159","19",40.7352023,-94.2439719
"240",2004,"Ringgold","6-Des Moines","5-FifthJD","Unconfirmed",12,14,16,"159","19",40.7352023,-94.2439719
"241",2004,"Sac","5-Council Bluffs","2-Second JD","Confirmed",3,4,4,"161","19",42.3862604,-95.1053946
"242",2004,"Sac","5-Council Bluffs","2-Second JD","Founded",15,22,24,"161","19",42.3862604,-95.1053946
"243",2004,"Sac","5-Council Bluffs","2-Second JD","Unconfirmed",31,40,47,"161","19",42.3862604,-95.1053946
"244",2004,"Scott","8-Davenport","7-Seventh JD","Confirmed",166,205,220,"163","19",41.6370978,-90.6232428
"245",2004,"Scott","8-Davenport","7-Seventh JD","Founded",452,596,673,"163","19",41.6370978,-90.6232428
"246",2004,"Scott","8-Davenport","7-Seventh JD","Unconfirmed",1222,1468,1980,"163","19",41.6370978,-90.6232428
"247",2004,"Shelby","5-Council Bluffs","4-FourthJD","Confirmed",7,9,9,"165","19",41.6850926,-95.3102113
"248",2004,"Shelby","5-Council Bluffs","4-FourthJD","Founded",13,19,21,"165","19",41.6850926,-95.3102113
"249",2004,"Shelby","5-Council Bluffs","4-FourthJD","Unconfirmed",28,36,40,"165","19",41.6850926,-95.3102113
"250",2004,"Sioux","1-Sioux City","3-Third JD","Confirmed",14,17,17,"167","19",43.0826174,-96.1778827
"251",2004,"Sioux","1-Sioux City","3-Third JD","Founded",38,59,63,"167","19",43.0826174,-96.1778827
"252",2004,"Sioux","1-Sioux City","3-Third JD","Unconfirmed",56,72,87,"167","19",43.0826174,-96.1778827
"253",2004,"Story","4-Ames","2-Second JD","Confirmed",32,38,40,"169","19",42.0362415,-93.4650448
"254",2004,"Story","4-Ames","2-Second JD","Founded",117,170,207,"169","19",42.0362415,-93.4650448
"255",2004,"Story","4-Ames","2-Second JD","Unconfirmed",219,260,327,"169","19",42.0362415,-93.4650448
"256",2004,"Tama","4-Ames","6-SixthJD","Confirmed",18,26,30,"171","19",42.0798117,-92.5325425
"257",2004,"Tama","4-Ames","6-SixthJD","Founded",39,57,68,"171","19",42.0798117,-92.5325425
"258",2004,"Tama","4-Ames","6-SixthJD","Unconfirmed",91,120,147,"171","19",42.0798117,-92.5325425
"259",2004,"Taylor","5-Council Bluffs","5-FifthJD","Confirmed",3,3,3,"173","19",40.7374324,-94.6964148
"260",2004,"Taylor","5-Council Bluffs","5-FifthJD","Founded",10,16,16,"173","19",40.7374324,-94.6964148
"261",2004,"Taylor","5-Council Bluffs","5-FifthJD","Unconfirmed",31,46,56,"173","19",40.7374324,-94.6964148
"262",2004,"Union","6-Des Moines","5-FifthJD","Confirmed",12,12,14,"175","19",41.0277304,-94.2423792
"263",2004,"Union","6-Des Moines","5-FifthJD","Founded",30,50,52,"175","19",41.0277304,-94.2423792
"264",2004,"Union","6-Des Moines","5-FifthJD","Unconfirmed",48,52,78,"175","19",41.0277304,-94.2423792
"265",2004,"Van Buren","7-Cedar Rapids","8-Eigth JD","Confirmed",1,1,1,"177","19",40.7532294,-91.9499871
"266",2004,"Van Buren","7-Cedar Rapids","8-Eigth JD","Founded",23,28,31,"177","19",40.7532294,-91.9499871
"267",2004,"Van Buren","7-Cedar Rapids","8-Eigth JD","Unconfirmed",41,46,56,"177","19",40.7532294,-91.9499871
"268",2004,"Wapello","7-Cedar Rapids","8-Eigth JD","Confirmed",30,30,35,"179","19",41.0305845,-92.4094499
"269",2004,"Wapello","7-Cedar Rapids","8-Eigth JD","Founded",200,244,295,"179","19",41.0305845,-92.4094499
"270",2004,"Wapello","7-Cedar Rapids","8-Eigth JD","Unconfirmed",309,353,485,"179","19",41.0305845,-92.4094499
"271",2004,"Warren","6-Des Moines","5-FifthJD","Confirmed",12,14,14,"181","19",41.3343735,-93.5613594
"272",2004,"Warren","6-Des Moines","5-FifthJD","Founded",73,111,113,"181","19",41.3343735,-93.5613594
"273",2004,"Warren","6-Des Moines","5-FifthJD","Unconfirmed",146,186,221,"181","19",41.3343735,-93.5613594
"274",2004,"Washington","7-Cedar Rapids","8-Eigth JD","Confirmed",18,27,27,"183","19",41.335591,-91.7178676
"275",2004,"Washington","7-Cedar Rapids","8-Eigth JD","Founded",39,50,58,"183","19",41.335591,-91.7178676
"276",2004,"Washington","7-Cedar Rapids","8-Eigth JD","Unconfirmed",76,84,97,"183","19",41.335591,-91.7178676
"277",2004,"Wayne","6-Des Moines","5-FifthJD","Confirmed",1,1,1,"185","19",40.7394702,-93.3273639
"278",2004,"Wayne","6-Des Moines","5-FifthJD","Founded",19,23,25,"185","19",40.7394702,-93.3273639
"279",2004,"Wayne","6-Des Moines","5-FifthJD","Unconfirmed",23,29,34,"185","19",40.7394702,-93.3273639
"280",2004,"Webster","4-Ames","2-Second JD","Confirmed",34,41,43,"187","19",42.4279662,-94.1817881
"281",2004,"Webster","4-Ames","2-Second JD","Founded",122,149,164,"187","19",42.4279662,-94.1817881
"282",2004,"Webster","4-Ames","2-Second JD","Unconfirmed",266,286,368,"187","19",42.4279662,-94.1817881
"283",2004,"Winnebago","2-Waterloo","2-Second JD","Confirmed",5,5,5,"189","19",43.3775678,-93.7341955
"284",2004,"Winnebago","2-Waterloo","2-Second JD","Founded",38,57,58,"189","19",43.3775678,-93.7341955
"285",2004,"Winnebago","2-Waterloo","2-Second JD","Unconfirmed",39,48,53,"189","19",43.3775678,-93.7341955
"286",2004,"Winneshiek","3-Dubuque","1-First JD","Confirmed",7,7,7,"191","19",43.2906746,-91.8437074
"287",2004,"Winneshiek","3-Dubuque","1-First JD","Founded",21,32,32,"191","19",43.2906746,-91.8437074
"288",2004,"Winneshiek","3-Dubuque","1-First JD","Unconfirmed",32,32,44,"191","19",43.2906746,-91.8437074
"289",2004,"Woodbury","1-Sioux City","3-Third JD","Confirmed",61,71,78,"193","19",42.3897169,-96.0447673
"290",2004,"Woodbury","1-Sioux City","3-Third JD","Founded",305,459,486,"193","19",42.3897169,-96.0447673
"291",2004,"Woodbury","1-Sioux City","3-Third JD","Unconfirmed",575,791,966,"193","19",42.3897169,-96.0447673
"292",2004,"Worth","2-Waterloo","2-Second JD","Confirmed",4,9,9,"195","19",43.3773984,-93.2608476
"293",2004,"Worth","2-Waterloo","2-Second JD","Founded",15,25,37,"195","19",43.3773984,-93.2608476
"294",2004,"Worth","2-Waterloo","2-Second JD","Unconfirmed",29,30,42,"195","19",43.3773984,-93.2608476
"295",2004,"Wright","4-Ames","2-Second JD","Confirmed",5,3,5,"197","19",42.7331189,-93.7351465
"296",2004,"Wright","4-Ames","2-Second JD","Founded",42,58,65,"197","19",42.7331189,-93.7351465
"297",2004,"Wright","4-Ames","2-Second JD","Unconfirmed",58,74,88,"197","19",42.7331189,-93.7351465
"298",2004,"Missing","","","Confirmed",0,0,0,NA,NA,NA,NA
"299",2004,"Missing","","","Founded",3,4,4,NA,NA,NA,NA
"300",2004,"Missing","","","Unconfirmed",4,5,5,NA,NA,NA,NA
"301",2005,"Adair","6-Des Moines","5-FifthJD","Confirmed",11,14,16,"001","19",41.3307464,-94.4709413
"302",2005,"Adair","6-Des Moines","5-FifthJD","Founded",16,26,30,"001","19",41.3307464,-94.4709413
"303",2005,"Adair","6-Des Moines","5-FifthJD","Unconfirmed",44,61,74,"001","19",41.3307464,-94.4709413
"304",2005,"Adams","6-Des Moines","5-FifthJD","Confirmed",4,5,5,"003","19",41.0289839,-94.6991849
"305",2005,"Adams","6-Des Moines","5-FifthJD","Founded",4,8,9,"003","19",41.0289839,-94.6991849
"306",2005,"Adams","6-Des Moines","5-FifthJD","Unconfirmed",5,4,5,"003","19",41.0289839,-94.6991849
"307",2005,"Allamakee","3-Dubuque","1-First JD","Confirmed",12,12,13,"005","19",43.2842838,-91.3780923
"308",2005,"Allamakee","3-Dubuque","1-First JD","Founded",38,59,61,"005","19",43.2842838,-91.3780923
"309",2005,"Allamakee","3-Dubuque","1-First JD","Unconfirmed",45,56,72,"005","19",43.2842838,-91.3780923
"310",2005,"Appanoose","7-Cedar Rapids","8-Eigth JD","Confirmed",6,7,8,"007","19",40.7431635,-92.8686104
"311",2005,"Appanoose","7-Cedar Rapids","8-Eigth JD","Founded",72,90,103,"007","19",40.7431635,-92.8686104
"312",2005,"Appanoose","7-Cedar Rapids","8-Eigth JD","Unconfirmed",85,83,124,"007","19",40.7431635,-92.8686104
"313",2005,"Audubon","5-Council Bluffs","4-FourthJD","Confirmed",3,3,3,"009","19",41.6845893,-94.9058222
"314",2005,"Audubon","5-Council Bluffs","4-FourthJD","Founded",14,24,26,"009","19",41.6845893,-94.9058222
"315",2005,"Audubon","5-Council Bluffs","4-FourthJD","Unconfirmed",9,13,15,"009","19",41.6845893,-94.9058222
"316",2005,"Benton","7-Cedar Rapids","6-SixthJD","Confirmed",18,19,22,"011","19",42.0801864,-92.0656912
"317",2005,"Benton","7-Cedar Rapids","6-SixthJD","Founded",61,81,105,"011","19",42.0801864,-92.0656912
"318",2005,"Benton","7-Cedar Rapids","6-SixthJD","Unconfirmed",120,144,171,"011","19",42.0801864,-92.0656912
"319",2005,"Black Hawk","2-Waterloo","1-First JD","Confirmed",118,130,151,"013","19",42.4700957,-92.3088197
"320",2005,"Black Hawk","2-Waterloo","1-First JD","Founded",502,594,727,"013","19",42.4700957,-92.3088197
"321",2005,"Black Hawk","2-Waterloo","1-First JD","Unconfirmed",1280,1283,2051,"013","19",42.4700957,-92.3088197
"322",2005,"Boone","6-Des Moines","2-Second JD","Confirmed",12,13,15,"015","19",42.0365493,-93.931671
"323",2005,"Boone","6-Des Moines","2-Second JD","Founded",43,61,63,"015","19",42.0365493,-93.931671
"324",2005,"Boone","6-Des Moines","2-Second JD","Unconfirmed",152,179,222,"015","19",42.0365493,-93.931671
"325",2005,"Bremer","2-Waterloo","2-Second JD","Confirmed",9,8,9,"017","19",42.7745873,-92.3180548
"326",2005,"Bremer","2-Waterloo","2-Second JD","Founded",44,55,63,"017","19",42.7745873,-92.3180548
"327",2005,"Bremer","2-Waterloo","2-Second JD","Unconfirmed",66,83,103,"017","19",42.7745873,-92.3180548
"328",2005,"Buchanan","3-Dubuque","1-First JD","Confirmed",18,17,22,"019","19",42.4707777,-91.8378392
"329",2005,"Buchanan","3-Dubuque","1-First JD","Founded",60,85,98,"019","19",42.4707777,-91.8378392
"330",2005,"Buchanan","3-Dubuque","1-First JD","Unconfirmed",110,119,166,"019","19",42.4707777,-91.8378392
"331",2005,"Buena Vista","1-Sioux City","3-Third JD","Confirmed",6,8,8,"021","19",42.7354936,-95.151149
"332",2005,"Buena Vista","1-Sioux City","3-Third JD","Founded",27,35,35,"021","19",42.7354936,-95.151149
"333",2005,"Buena Vista","1-Sioux City","3-Third JD","Unconfirmed",95,108,140,"021","19",42.7354936,-95.151149
"334",2005,"Butler","2-Waterloo","2-Second JD","Confirmed",6,6,6,"023","19",42.7315661,-92.7901934
"335",2005,"Butler","2-Waterloo","2-Second JD","Founded",26,39,44,"023","19",42.7315661,-92.7901934
"336",2005,"Butler","2-Waterloo","2-Second JD","Unconfirmed",80,84,113,"023","19",42.7315661,-92.7901934
"337",2005,"Calhoun","4-Ames","2-Second JD","Confirmed",11,14,15,"025","19",42.3851848,-94.6404136
"338",2005,"Calhoun","4-Ames","2-Second JD","Founded",18,25,27,"025","19",42.3851848,-94.6404136
"339",2005,"Calhoun","4-Ames","2-Second JD","Unconfirmed",33,37,53,"025","19",42.3851848,-94.6404136
"340",2005,"Carroll","5-Council Bluffs","2-Second JD","Confirmed",13,11,14,"027","19",42.0362382,-94.8605593
"341",2005,"Carroll","5-Council Bluffs","2-Second JD","Founded",49,70,76,"027","19",42.0362382,-94.8605593
"342",2005,"Carroll","5-Council Bluffs","2-Second JD","Unconfirmed",61,72,94,"027","19",42.0362382,-94.8605593
"343",2005,"Cass","5-Council Bluffs","4-FourthJD","Confirmed",6,13,13,"029","19",41.3314876,-94.9278266
"344",2005,"Cass","5-Council Bluffs","4-FourthJD","Founded",35,56,60,"029","19",41.3314876,-94.9278266
"345",2005,"Cass","5-Council Bluffs","4-FourthJD","Unconfirmed",51,54,73,"029","19",41.3314876,-94.9278266
"346",2005,"Cedar","8-Davenport","7-Seventh JD","Confirmed",11,13,13,"031","19",41.7723207,-91.1324125
"347",2005,"Cedar","8-Davenport","7-Seventh JD","Founded",42,50,57,"031","19",41.7723207,-91.1324125
"348",2005,"Cedar","8-Davenport","7-Seventh JD","Unconfirmed",46,53,67,"031","19",41.7723207,-91.1324125
"349",2005,"Cerro Gordo","2-Waterloo","2-Second JD","Confirmed",35,42,51,"033","19",43.0815577,-93.2608184
"350",2005,"Cerro Gordo","2-Waterloo","2-Second JD","Founded",174,242,275,"033","19",43.0815577,-93.2608184
"351",2005,"Cerro Gordo","2-Waterloo","2-Second JD","Unconfirmed",253,309,385,"033","19",43.0815577,-93.2608184
"352",2005,"Cherokee","1-Sioux City","3-Third JD","Confirmed",1,1,1,"035","19",42.7356226,-95.6238055
"353",2005,"Cherokee","1-Sioux City","3-Third JD","Founded",27,38,45,"035","19",42.7356226,-95.6238055
"354",2005,"Cherokee","1-Sioux City","3-Third JD","Unconfirmed",79,98,119,"035","19",42.7356226,-95.6238055
"355",2005,"Chickasaw","2-Waterloo","1-First JD","Confirmed",5,6,7,"037","19",43.0600414,-92.3176637
"356",2005,"Chickasaw","2-Waterloo","1-First JD","Founded",28,36,40,"037","19",43.0600414,-92.3176637
"357",2005,"Chickasaw","2-Waterloo","1-First JD","Unconfirmed",57,56,89,"037","19",43.0600414,-92.3176637
"358",2005,"Clarke","6-Des Moines","5-FifthJD","Confirmed",4,5,5,"039","19",41.0290323,-93.7851579
"359",2005,"Clarke","6-Des Moines","5-FifthJD","Founded",24,34,41,"039","19",41.0290323,-93.7851579
"360",2005,"Clarke","6-Des Moines","5-FifthJD","Unconfirmed",54,53,69,"039","19",41.0290323,-93.7851579
"361",2005,"Clay","1-Sioux City","3-Third JD","Confirmed",8,11,11,"041","19",43.0825804,-95.1509194
"362",2005,"Clay","1-Sioux City","3-Third JD","Founded",60,86,100,"041","19",43.0825804,-95.1509194
"363",2005,"Clay","1-Sioux City","3-Third JD","Unconfirmed",112,129,174,"041","19",43.0825804,-95.1509194
"364",2005,"Clayton","3-Dubuque","1-First JD","Confirmed",8,8,8,"043","19",42.8447493,-91.3414328
"365",2005,"Clayton","3-Dubuque","1-First JD","Founded",40,50,61,"043","19",42.8447493,-91.3414328
"366",2005,"Clayton","3-Dubuque","1-First JD","Unconfirmed",79,102,128,"043","19",42.8447493,-91.3414328
"367",2005,"Clinton","3-Dubuque","7-Seventh JD","Confirmed",40,42,47,"045","19",41.8980358,-90.5319724
"368",2005,"Clinton","3-Dubuque","7-Seventh JD","Founded",69,100,108,"045","19",41.8980358,-90.5319724
"369",2005,"Clinton","3-Dubuque","7-Seventh JD","Unconfirmed",299,329,440,"045","19",41.8980358,-90.5319724
"370",2005,"Crawford","5-Council Bluffs","3-Third JD","Confirmed",9,8,11,"047","19",42.0372125,-95.3819678
"371",2005,"Crawford","5-Council Bluffs","3-Third JD","Founded",62,90,105,"047","19",42.0372125,-95.3819678
"372",2005,"Crawford","5-Council Bluffs","3-Third JD","Unconfirmed",77,91,117,"047","19",42.0372125,-95.3819678
"373",2005,"Dallas","6-Des Moines","5-FifthJD","Confirmed",30,34,46,"049","19",41.6848862,-94.0397374
"374",2005,"Dallas","6-Des Moines","5-FifthJD","Founded",118,174,192,"049","19",41.6848862,-94.0397374
"375",2005,"Dallas","6-Des Moines","5-FifthJD","Unconfirmed",153,196,246,"049","19",41.6848862,-94.0397374
"376",2005,"Davis","7-Cedar Rapids","8-Eigth JD","Confirmed",3,3,4,"051","19",40.7476891,-92.4097173
"377",2005,"Davis","7-Cedar Rapids","8-Eigth JD","Founded",18,25,30,"051","19",40.7476891,-92.4097173
"378",2005,"Davis","7-Cedar Rapids","8-Eigth JD","Unconfirmed",27,33,39,"051","19",40.7476891,-92.4097173
"379",2005,"Decatur","6-Des Moines","5-FifthJD","Confirmed",6,8,9,"053","19",40.7376827,-93.7862815
"380",2005,"Decatur","6-Des Moines","5-FifthJD","Founded",29,39,52,"053","19",40.7376827,-93.7862815
"381",2005,"Decatur","6-Des Moines","5-FifthJD","Unconfirmed",43,43,71,"053","19",40.7376827,-93.7862815
"382",2005,"Delaware","3-Dubuque","1-First JD","Confirmed",9,9,9,"055","19",42.471211,-91.3673502
"383",2005,"Delaware","3-Dubuque","1-First JD","Founded",45,68,75,"055","19",42.471211,-91.3673502
"384",2005,"Delaware","3-Dubuque","1-First JD","Unconfirmed",85,84,137,"055","19",42.471211,-91.3673502
"385",2005,"Des Moines","8-Davenport","8-Eigth JD","Confirmed",13,11,15,"057","19",40.9231829,-91.1814707
"386",2005,"Des Moines","8-Davenport","8-Eigth JD","Founded",121,180,201,"057","19",40.9231829,-91.1814707
"387",2005,"Des Moines","8-Davenport","8-Eigth JD","Unconfirmed",248,311,382,"057","19",40.9231829,-91.1814707
"388",2005,"Dickinson","1-Sioux City","3-Third JD","Confirmed",3,2,3,"059","19",43.3779848,-95.1508301
"389",2005,"Dickinson","1-Sioux City","3-Third JD","Founded",39,53,59,"059","19",43.3779848,-95.1508301
"390",2005,"Dickinson","1-Sioux City","3-Third JD","Unconfirmed",77,92,118,"059","19",43.3779848,-95.1508301
"391",2005,"Dubuque","3-Dubuque","1-First JD","Confirmed",78,86,102,"061","19",42.468832,-90.8824564
"392",2005,"Dubuque","3-Dubuque","1-First JD","Founded",229,338,396,"061","19",42.468832,-90.8824564
"393",2005,"Dubuque","3-Dubuque","1-First JD","Unconfirmed",512,551,831,"061","19",42.468832,-90.8824564
"394",2005,"Emmet","1-Sioux City","3-Third JD","Confirmed",8,12,12,"063","19",43.3780225,-94.6784803
"395",2005,"Emmet","1-Sioux City","3-Third JD","Founded",42,68,74,"063","19",43.3780225,-94.6784803
"396",2005,"Emmet","1-Sioux City","3-Third JD","Unconfirmed",48,48,65,"063","19",43.3780225,-94.6784803
"397",2005,"Fayette","3-Dubuque","1-First JD","Confirmed",10,11,12,"065","19",42.8625919,-91.8443207
"398",2005,"Fayette","3-Dubuque","1-First JD","Founded",61,91,106,"065","19",42.8625919,-91.8443207
"399",2005,"Fayette","3-Dubuque","1-First JD","Unconfirmed",104,104,162,"065","19",42.8625919,-91.8443207
"400",2005,"Floyd","2-Waterloo","2-Second JD","Confirmed",13,18,18,"067","19",43.0599208,-92.7890033
"401",2005,"Floyd","2-Waterloo","2-Second JD","Founded",58,76,90,"067","19",43.0599208,-92.7890033
"402",2005,"Floyd","2-Waterloo","2-Second JD","Unconfirmed",113,138,191,"067","19",43.0599208,-92.7890033
"403",2005,"Franklin","2-Waterloo","2-Second JD","Confirmed",8,9,9,"069","19",42.7325458,-93.262473
"404",2005,"Franklin","2-Waterloo","2-Second JD","Founded",19,26,28,"069","19",42.7325458,-93.262473
"405",2005,"Franklin","2-Waterloo","2-Second JD","Unconfirmed",83,100,120,"069","19",42.7325458,-93.262473
"406",2005,"Fremont","5-Council Bluffs","4-FourthJD","Confirmed",2,2,2,"071","19",40.7455892,-95.6046765
"407",2005,"Fremont","5-Council Bluffs","4-FourthJD","Founded",10,12,15,"071","19",40.7455892,-95.6046765
"408",2005,"Fremont","5-Council Bluffs","4-FourthJD","Unconfirmed",23,32,38,"071","19",40.7455892,-95.6046765
"409",2005,"Greene","5-Council Bluffs","2-Second JD","Confirmed",6,9,9,"073","19",42.0362394,-94.3968356
"410",2005,"Greene","5-Council Bluffs","2-Second JD","Founded",14,22,22,"073","19",42.0362394,-94.3968356
"411",2005,"Greene","5-Council Bluffs","2-Second JD","Unconfirmed",30,41,56,"073","19",42.0362394,-94.3968356
"412",2005,"Grundy","2-Waterloo","1-First JD","Confirmed",4,4,5,"075","19",42.4018651,-92.7914177
"413",2005,"Grundy","2-Waterloo","1-First JD","Founded",10,16,16,"075","19",42.4018651,-92.7914177
"414",2005,"Grundy","2-Waterloo","1-First JD","Unconfirmed",46,55,68,"075","19",42.4018651,-92.7914177
"415",2005,"Guthrie","5-Council Bluffs","5-FifthJD","Confirmed",6,8,9,"077","19",41.6837548,-94.501055
"416",2005,"Guthrie","5-Council Bluffs","5-FifthJD","Founded",21,30,33,"077","19",41.6837548,-94.501055
"417",2005,"Guthrie","5-Council Bluffs","5-FifthJD","Unconfirmed",30,48,50,"077","19",41.6837548,-94.501055
"418",2005,"Hamilton","4-Ames","2-Second JD","Confirmed",13,15,16,"079","19",42.3837722,-93.7068085
"419",2005,"Hamilton","4-Ames","2-Second JD","Founded",40,53,58,"079","19",42.3837722,-93.7068085
"420",2005,"Hamilton","4-Ames","2-Second JD","Unconfirmed",72,78,102,"079","19",42.3837722,-93.7068085
"421",2005,"Hancock","2-Waterloo","2-Second JD","Confirmed",9,9,13,"081","19",43.0818861,-93.7342723
"422",2005,"Hancock","2-Waterloo","2-Second JD","Founded",31,44,49,"081","19",43.0818861,-93.7342723
"423",2005,"Hancock","2-Waterloo","2-Second JD","Unconfirmed",47,48,62,"081","19",43.0818861,-93.7342723
"424",2005,"Hardin","4-Ames","2-Second JD","Confirmed",12,11,12,"083","19",42.3838803,-93.2404025
"425",2005,"Hardin","4-Ames","2-Second JD","Founded",47,59,71,"083","19",42.3838803,-93.2404025
"426",2005,"Hardin","4-Ames","2-Second JD","Unconfirmed",99,107,145,"083","19",42.3838803,-93.2404025
"427",2005,"Harrison","5-Council Bluffs","4-FourthJD","Confirmed",6,11,11,"085","19",41.6828528,-95.8169209
"428",2005,"Harrison","5-Council Bluffs","4-FourthJD","Founded",32,52,52,"085","19",41.6828528,-95.8169209
"429",2005,"Harrison","5-Council Bluffs","4-FourthJD","Unconfirmed",77,110,125,"085","19",41.6828528,-95.8169209
"430",2005,"Henry","8-Davenport","8-Eigth JD","Confirmed",14,16,18,"087","19",40.9879383,-91.5445241
"431",2005,"Henry","8-Davenport","8-Eigth JD","Founded",81,110,137,"087","19",40.9879383,-91.5445241
"432",2005,"Henry","8-Davenport","8-Eigth JD","Unconfirmed",132,173,220,"087","19",40.9879383,-91.5445241
"433",2005,"Howard","3-Dubuque","1-First JD","Confirmed",9,8,11,"089","19",43.3567673,-92.3171989
"434",2005,"Howard","3-Dubuque","1-First JD","Founded",20,32,33,"089","19",43.3567673,-92.3171989
"435",2005,"Howard","3-Dubuque","1-First JD","Unconfirmed",32,35,50,"089","19",43.3567673,-92.3171989
"436",2005,"Humboldt","4-Ames","2-Second JD","Confirmed",4,3,4,"091","19",42.7764686,-94.2071868
